"Review Id","User ID","Display Name","User Name","User Profile","User Avatar","User Location","User Is Verified","Rating","Additional Ratings","Review Title","Review Text","Helpful Votes","Photos","Trip Type","Stay Date","Created Date","Published Date","Language","Location","Location Id","URL"
"932258947","9CB8B0FE9DD4D57AD6D451CB8FF1279E","stefan r.","hansQ2776VM","https://www.tripadvisor.com/Profile/hansQ2776VM","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/de/e7/default-avatar-2020-37.jpg","","No","5","","Without any doubt! E X C E L L E N T!!","Without any doubt! E X C E L L EN T ! and since i have t write minimum 100 characters i am going to say it again 

Without any doubt! E X C E L L E N T!!

Also great very friendly stuff!","0","https://media-cdn.tripadvisor.com/media/photo-w/2b/25/e0/47/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2b/25/e0/48/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2b/25/e0/49/caption.jpg","COUPLES","2024-01-31","2024-01-04","2024-01-04","en","OBA-","23899769","https://www.tripadvisor.com/ShowUserReviews-g1435690-d23899769-r932258947-OBA-Casas_Ibanez_Province_of_Albacete_Castile_La_Mancha.html"
"974962269","64854C697832FAA1E7D480F746FB58E5","Silvia G","silviagR8100DZ","https://www.tripadvisor.com/Profile/silviagR8100DZ","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e8/91/default-avatar-2020-62.jpg","","No","5","Value: 5
Service: 5
Food: 5
Atmosphere: 5","A whole experience","Fantastic option if you want something very special.. We went on our wedding anniversary because we had heard about this couple of super-young chefs who are also a charmer (we met them in the gastronomic experience they have) and I can only say kindness of them, of the service, of the food .. I don't eviscerate anything if you want to go.. recommended. They also offer accommodation.","0","","COUPLES","2024-10-31","2024-10-22","2024-10-22","en","OBA-","23899769","https://www.tripadvisor.com/ShowUserReviews-g1435690-d23899769-r974962269-OBA-Casas_Ibanez_Province_of_Albacete_Castile_La_Mancha.html"
"968654532","A6E49B1CAAA93E03D195622EADE5B51D","carmen g","V3293TScarmeng","https://www.tripadvisor.com/Profile/V3293TScarmeng","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e7/3d/default-avatar-2020-55.jpg","","No","5","Value: 4
Service: 5
Food: 5
Atmosphere: 5","Purabarra in Cañitas Maite","I would come back without hesitation. Excellent service: close, polite, nice, very professional. In Maite we request 2 ""purabarra"" menus. Excellent. if you are not a ""zampon"" is enough although they offer to add what you want or have. Exquisite elaborations and flavors. Clara and Carmen","0","","FAMILY","2024-08-31","2024-09-07","2024-09-07","en","OBA-","23899769","https://www.tripadvisor.com/ShowUserReviews-g1435690-d23899769-r968654532-OBA-Casas_Ibanez_Province_of_Albacete_Castile_La_Mancha.html"
"967515264","2E6EBCDD9BE4EF602769EBA094937123","HORTEN G","horteng765","https://www.tripadvisor.com/Profile/horteng765","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e6/ea/default-avatar-2020-54.jpg","","No","5","","Unforgettable experience","An experience that goes beyond food, it is quite a sight to see and taste. It's a wonder like
bring together tradition and vanguard. 
I went to my daughter who gave me this as a birthday present and I really won't forget it.","0","","FAMILY","2024-08-31","2024-08-30","2024-08-30","en","OBA-","23899769","https://www.tripadvisor.com/ShowUserReviews-g1435690-d23899769-r967515264-OBA-Casas_Ibanez_Province_of_Albacete_Castile_La_Mancha.html"
"963001519","F59CC52CCAB0C1C8DC4EDD3EA0DCF256","Veronica M","P7331LCveronicam","https://www.tripadvisor.com/Profile/P7331LCveronicam","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ee/db/default-avatar-2020-10.jpg","","No","5","Value: 5
Service: 5
Food: 5
Atmosphere: 5","Manchuela experience","Ideal for gastronomic experience and enjoy Manchuela in every sense. From first bite to dessert a 10","0","https://media-cdn.tripadvisor.com/media/photo-w/2d/0a/8a/00/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2d/0a/8a/01/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/0a/8a/02/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2d/0a/8a/03/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2d/0a/8a/04/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2d/0a/8a/05/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2d/0a/8a/06/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2d/0a/8a/07/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2d/0a/8a/08/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2d/0a/8a/09/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2d/0a/8a/0a/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2d/0a/8a/0b/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2d/0a/8a/0c/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/0a/8a/0d/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/0a/8a/0e/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2d/0a/8a/0f/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2d/0a/8a/10/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2d/0a/8a/11/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2d/0a/8a/12/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2d/0a/8a/13/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2d/0a/8a/14/caption.jpg","FRIENDS","2024-08-31","2024-08-03","2024-08-03","en","OBA-","23899769","https://www.tripadvisor.com/ShowUserReviews-g1435690-d23899769-r963001519-OBA-Casas_Ibanez_Province_of_Albacete_Castile_La_Mancha.html"
"961677185","5652A3F952FFC237A1CF2163899CC849","EvitaPulgarcita","EvitaPulgarcita","https://www.tripadvisor.com/Profile/EvitaPulgarcita","https://media-cdn.tripadvisor.com/media/photo-o/0c/a7/de/90/evitapulgarcita.jpg","Valencian Community","No","5","","Like being in a forest","All from 10, the lovely place, the perfect service, the amazing kitchen. We tried new flavors, difficult to describe. The trout chapter is our favorite but everything was amazing. We thank the team for making us enjoy ourselves so much.","0","https://media-cdn.tripadvisor.com/media/photo-w/2c/f5/ce/d0/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2c/f5/ce/d1/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2c/f5/ce/d2/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2c/f5/ce/d3/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2c/f5/ce/d4/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2c/f5/ce/d5/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2c/f5/ce/d6/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/f5/ce/d7/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2c/f5/ce/d8/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2c/f5/ce/d9/caption.jpg","FRIENDS","2024-07-31","2024-07-26","2024-07-26","en","OBA-","23899769","https://www.tripadvisor.com/ShowUserReviews-g1435690-d23899769-r961677185-OBA-Casas_Ibanez_Province_of_Albacete_Castile_La_Mancha.html"
"952601239","754704F5C9B826DC20DD38BC313FF8E2","Mari Carmen R","M6565NPmaricarmenr","https://www.tripadvisor.com/Profile/M6565NPmaricarmenr","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ec/a2/default-avatar-2020-3.jpg","","No","5","Value: 5
Service: 5
Food: 5
Atmosphere: 5","Unique gastronomic experience","Super careful place in terms of decoration, it transports you to earth and makes you connect with the terrain of La Manchuela.
The food is spectacular, super careful in all aspects, product, presentation, originality, cutlery, dishes, everything perfect and nothing seen in other Michelin Star places.
We found the chefs to be geniuses and with how young they are they will go even further, the dishes are very oriented to the area where you are, near the river and the nature of the place
I would definitely recommend it and I hope to return soon.","0","https://media-cdn.tripadvisor.com/media/photo-w/2c/68/20/cf/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2c/68/20/d0/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2c/68/20/d1/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/68/20/d4/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2c/68/20/d5/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/68/20/d6/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2c/68/20/d7/caption.jpg","COUPLES","2024-05-31","2024-05-27","2024-05-27","en","OBA-","23899769","https://www.tripadvisor.com/ShowUserReviews-g1435690-d23899769-r952601239-OBA-Casas_Ibanez_Province_of_Albacete_Castile_La_Mancha.html"
"947996981","18099228327C15FEF4201E676A003961","silfersan","silfersan","https://www.tripadvisor.com/Profile/silfersan","https://media-cdn.tripadvisor.com/media/photo-o/18/cd/9c/af/caption.jpg","Pamplona","No","5","","Awesome","From the moment they receive you until you leave, they never cease to surprise you. It is undoubtedly worth the visit, even if you have to travel to a town in Albacete. The staff, the kitchen, the dining room, and of course the preparation of the dishes, everything is worthy of a 3 Michelin star! Congratulations Juan and Javier for that excellent work. I hope we can return very soon.","0","","COUPLES","2024-04-30","2024-04-23","2024-04-23","en","OBA-","23899769","https://www.tripadvisor.com/ShowUserReviews-g1435690-d23899769-r947996981-OBA-Casas_Ibanez_Province_of_Albacete_Castile_La_Mancha.html"
"946436226","E65864DA52E85C989D5A3F98093B9236","Lucia M","M6192LEluciam","https://www.tripadvisor.com/Profile/M6192LEluciam","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ea/74/default-avatar-2020-68.jpg","","No","5","","Quality and sophistication","Exquisite food and excellent service. We will return without a doubt. Amazing, really. The passage in the kitchen is a spectacle.","0","https://media-cdn.tripadvisor.com/media/photo-w/2b/d9/b0/11/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2b/d9/b0/12/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2b/d9/b0/13/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2b/d9/b0/14/caption.jpg","COUPLES","2024-04-30","2024-04-12","2024-04-12","en","OBA-","23899769","https://www.tripadvisor.com/ShowUserReviews-g1435690-d23899769-r946436226-OBA-Casas_Ibanez_Province_of_Albacete_Castile_La_Mancha.html"
"944626445","0AB06AB45AC447DE069C7FB095329678","clairevive","clairevive","https://www.tripadvisor.com/Profile/clairevive","https://media-cdn.tripadvisor.com/media/photo-m/1280/23/57/19/84/clairevive.jpg","Murcia","No","5","","Experience","Spectacular tasting menu, dishes taken care of down to the smallest detail. Nice staff. Unbeatable experience.","0","https://media-cdn.tripadvisor.com/media/photo-w/2b/c1/27/e3/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/c1/27/e4/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/c1/27/e5/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/c1/27/e6/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/c1/27/e7/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/c1/27/e8/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/c1/27/e9/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/c1/27/eb/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/c1/27/ee/caption.jpg","COUPLES","2024-03-31","2024-03-31","2024-03-31","en","OBA-","23899769","https://www.tripadvisor.com/ShowUserReviews-g1435690-d23899769-r944626445-OBA-Casas_Ibanez_Province_of_Albacete_Castile_La_Mancha.html"
