"Review Id","User ID","Display Name","User Name","User Profile","User Avatar","User Location","User Is Verified","Rating","Additional Ratings","Review Title","Review Text","Helpful Votes","Photos","Trip Type","Stay Date","Created Date","Published Date","Language","Location","Location Id","URL"
"972518038","E261E092DE3E5B546CF52D2F5EF4D47E","cfit1rd","cfit1rd","https://www.tripadvisor.com/Profile/cfit1rd","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e8/91/default-avatar-2020-62.jpg","","No","5","","Magnifico","Bravo for the layout of the tour. Great attitude of the tour guide, well animated.
The meal was memorable and the staff was great and friendly. 
This is an experience to repeat next year.","0","","FAMILY","2024-09-30","2024-10-04","2024-10-04","en","Casa Vigil","10056473","https://www.tripadvisor.com/ShowUserReviews-g312781-d10056473-r972518038-Casa_Vigil-Mendoza_Province_of_Mendoza_Cuyo.html"
"954969379","6F7747B5751EEF4DB51F73B2D68F3D48","Rafael B","rafaelbressan","https://www.tripadvisor.com/Profile/rafaelbressan","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e5/2b/default-avatar-2020-52.jpg","Rio de Janeiro","No","2","Value: 3
Service: 2
Food: 5
Atmosphere: 5","From a Unique Experience to a Sad, Hurried, Unqualified, Untrustworthy 'Drive-Thru' Ending","We went there to enjoy the last meal of our honeymoon, and that was the last bodega on our schedule. As it is known for being a must-see in Mendoza, we couldn't let the experience be overshadowed by other bodegas, so we left Casa Vigil as the cherry-on-top of our trip.

It was all going pretty well. We were served great wines at the entrance, and the explanations given were very interesting from the start. Bear in mind we arrived around 2:30 pm; this is important.

We sat inside, as all the other tables outside were already occupied because it was a blue sky day and the sun was so comforting, and that's fine.

We asked for the 3-step menu, and I literally cried when I took my first bite of the entrée. The flavor and attention to all the elements of the dish were astonishing. We also ordered a 3-wine pairing since we wanted to just try the wines because we drank too much at the bodega before Vigil. We then ate the main course, and it was as delicious as I expected.

The servings are quite large, so we took some time before asking for dessert and asked the waiter, Horacio (which is also important to note since he was our waiter from the beginning until this moment and we had great service with him), if we could go out and take some photos. He said that was no problem at all. We stood up and went outside to check the sculptures and decorations, took several photos, and enjoyed some musicians playing with other Brazilian customers. It was indeed a great moment.

We then saw Horacio, who was accompanied by a group of people, probably starting a tour of the place, next to the reception. We stood there for a while for a hear, but he asked us to wait for the next tour that would happen in about 15 minutes. However, we were inclined to sit again and order dessert, so we did.

Now all the sadness, rush, and bad service started.

We were received at the table by a woman unbeknownst to us until then since we knew Horacio was on a tour, which made sense. But she started by saying something like, ""We didn't know where you were! We thought you'd left,"" like, why would I do this? Strange, to begin with. Don't they communicate with each other about the customers wanting to go outside and take pictures? But OK.

We sat, and the desserts were served, but not in the tranquil mood we had before. The waitress seemed to be in a rush to serve us the desserts and kept looking at us like we had to eat fast. There were people cleaning tables, and we guessed that they were preparing for dinner. This was around 4:30 pm. We finished our desserts calmly, just as we did with all the other courses. We paired them with the wines, and just after she saw we finished, she asked to take the plates away. OK then...

Almost every minute after that she kept asking if we wanted anything else, but I just ate, i wanted to check the menu, but not that time. And she did this like two or three times and we were then offered the bill. We hadn't finished drinking, nor had we had the opportunity to check the menu for anything else. We weren't properly advised that we had to leave because the kitchen would close, nor was there anything written or said that implied we should leave before 5 pm or something, but she brought the bill anyway, even though I didn't ask for it.

It was our last day, and paying in Argentina is not that simple, even more so after an expensive experience. While I was checking my bank account to make sure my card would go through smoothly, she appeared again asking what the payment method would be. I was still checking my stuff, and she came back less than 30 seconds after bringing the bill I didn't ask for.

We still had wine in our glasses; we hadn't finished our experience! What happened to cause this sudden change in behavior? I told her I needed more time, as I was still checking my accounts and finishing my wine, and she kind of rolled her eyes and said that we needed to come pay with her at the tienda, where the POS was.

What? Is this how one ends their Michelin experience? Bringing the bill without being asked, not being advised of the schedule or kitchen closing times? Being rushed to pay even though I hadn't finished the wine I paid for?

All went from wine to degraded vinegar when I was almost escorted by her to the tienda to pay, and she kept looking at me while I was paying. She said something like, ""I have to stay here to make sure of the payment,"" or something like this.

After the card went through, she thanked me and apologized. I was shocked at how bad this experience ended. Was I going to flee the cashier? What was she thinking when she was ""making sure"" of my payment?

I ended up crying in front of my wife. I didn't want our honeymoon to end on such a bad note. We were treated extremely well at the beginning, only to end in a hurry and be treated as untrustworthy by the waitress.

I asked to see the manager, and he wanted to give us some glasses of wine in exchange for the inconvenience, but I refused, as I believe this is not the way to address a problem like this. Instead, the importance of what I was telling him should be acknowledged, and steps should be taken to prevent such issues for future clients. He seemed like someone who didn't care enough to deeply analyze the situation and just wanted to get around the problem, not face it.

This is an honest review of a complete experience, and I hope it improves for future customers. They should explain their schedules better and not rush people out of such a prestigious restaurant, leaving them feeling guilty for taking too long to eat or feeling they wouldn't pay the bill...","1","","COUPLES","2024-06-30","2024-06-13","2024-06-13","en","Casa Vigil","10056473","https://www.tripadvisor.com/ShowUserReviews-g312781-d10056473-r954969379-Casa_Vigil-Mendoza_Province_of_Mendoza_Cuyo.html"
"954409858","ACEAEE6DFE877DCBE9ED1896768B20BC","Kayla R","kaylakuz","https://www.tripadvisor.com/Profile/kaylakuz","https://media-cdn.tripadvisor.com/media/photo-m/1280/1b/1a/51/74/kayla-r.jpg","Charlotte","No","5","Value: 5
Service: 5
Food: 5
Atmosphere: 5","Do not miss Casa Vigil!","We had many great meals in Mendoza and some of the most memorable dishes were at Casa Vigil. Not to mention the delicious wine. A dining experience to remember!","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/85/b7/db/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/85/b7/dc/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/85/b7/dd/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2c/85/b7/de/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/85/b7/df/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/85/b7/e0/caption.jpg","COUPLES","2024-05-31","2024-06-09","2024-06-09","en","Casa Vigil","10056473","https://www.tripadvisor.com/ShowUserReviews-g312781-d10056473-r954409858-Casa_Vigil-Mendoza_Province_of_Mendoza_Cuyo.html"
"945275776","C7877163133DE9FD4373E7E30D06CD8E","morgan_marshall","morgan_marshall","https://www.tripadvisor.com/Profile/morgan_marshall","https://media-cdn.tripadvisor.com/media/photo-o/07/8b/15/ce/morgan-marshall.jpg","Washington DC","No","3","","Less than I expected","I’m sorry to have to rate my experience as a 3 out of 5 stars considering this restaurant has received so many stellar reviews. While the hospitality, service and ambience were great, it lacked a great food and wine delivery.

There was very little explanation given of the wines. I would have liked more of an explanation of the different grape varietals and the wine regions where they were procured. The waiter simply poured the predetermined samples and told us we could choose our favorite to have with our meal, which didn’t end up being the case.

For my entree I ordered the gnocchi, which wasn’t made in the traditional way. They were plated as potato balls and I was disappointed by this modern conceptualization of gnocchi.

The outdoor setting, plus the guitarist, plus the (fairly) attentive weight staff were all positives. But nothing could make up for the poor food and wine.","0","https://media-cdn.tripadvisor.com/media/photo-w/2b/c8/a1/62/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2b/c8/a1/63/caption.jpg","COUPLES","2024-04-30","2024-04-03","2024-04-03","en","Casa Vigil","10056473","https://www.tripadvisor.com/ShowUserReviews-g312781-d10056473-r945275776-Casa_Vigil-Mendoza_Province_of_Mendoza_Cuyo.html"
"944855744","CDD2331F025ABF322F78E76774B2CED2","streed48","streed48","https://www.tripadvisor.com/Profile/streed48","https://media-cdn.tripadvisor.com/media/photo-o/1c/c9/91/a7/caption.jpg","Grand Junction","No","5","","Welcomed like royalty","Fabulous menu choices prepared to gourmet perfection and served by a team of knowledgeable hosts amid the endless refilling of glasses with some of South America’s best wines. The serving team made it all personal.
For example, deep into a 2 1/2-hour meal, with four reds and a white or two sampled, I asked what was the vineyard’s best vintage. The quick response: 2012.
Do you have any, I asked. The server responded with a tentative “give me a minute” gesture before disappearing. He returned in about 10 minutes with a 2012 red and a gesture of presentation. I apologized for putting him to the trouble given my presumption it was beyond my monetary pain threshold. Do not worry, he said. There will be no extra charge. “This is help you remember Casa Vigil fondly.” And then he refilled the glasses of our party of four and offered still more when the initial serving was consumed.","0","https://media-cdn.tripadvisor.com/media/photo-o/2b/c4/6a/22/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/c4/6a/23/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/c4/6a/24/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/c4/6a/25/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/c4/6a/26/caption.jpg","COUPLES","2024-03-31","2024-04-01","2024-04-01","en","Casa Vigil","10056473","https://www.tripadvisor.com/ShowUserReviews-g312781-d10056473-r944855744-Casa_Vigil-Mendoza_Province_of_Mendoza_Cuyo.html"
"943318953","0D60698EB014153A987681E6ADF71009","Andrew Z","968andrewz","https://www.tripadvisor.com/Profile/968andrewz","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e7/fe/default-avatar-2020-58.jpg","Elkins Park","No","2","Value: 1
Service: 3
Food: 2
Atmosphere: 2","Disappointing","The summary: overpriced, too much food to enjoy, lacking ambience, overly commercial. We booked the table for dinner, as Casa Vigil was described as one of the best places in the vicinity of Mendoza. The ten-course dinner is too much food to really enjoy. One of the appetizers burned my lips as it was improperly prepared—this should not happen in a Michelin restaurant. The wine pairing was unimpressive. The service seemed impersonal, with the staff reciting what they memorized about the wine and the dishes. The place lacked atmosphere. For the price of US$130/person and a Michelin restaurant one would expect much better experience.","0","","COUPLES","2024-03-31","2024-03-21","2024-03-21","en","Casa Vigil","10056473","https://www.tripadvisor.com/ShowUserReviews-g312781-d10056473-r943318953-Casa_Vigil-Mendoza_Province_of_Mendoza_Cuyo.html"
"941541328","795AF6371B3072A4485DC478B2CF6637","Linda K","Compass36591151818","https://www.tripadvisor.com/Profile/Compass36591151818","https://media-cdn.tripadvisor.com/media/photo-o/05/22/d2/04/linda-k.jpg","Ada","No","5","Value: 5
Service: 5
Food: 5
Atmosphere: 5","No one should miss this one","So confusing but Matias of Vitis Travel set me straight.   El Enemigo is the wine, Casa Vigil is the 1 Star Michelin restaurant and La Vigilia  is another bodega with restaurant Rope. So impressed with the grounds and facility. We enjoyed a delicious lunch of steak and trout and good wine served by friendly, professional servers.","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/97/86/80/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/97/86/a1/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/97/87/14/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/97/87/3d/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/97/87/3e/caption.jpg","COUPLES","2024-03-31","2024-03-09","2024-03-09","en","Casa Vigil","10056473","https://www.tripadvisor.com/ShowUserReviews-g312781-d10056473-r941541328-Casa_Vigil-Mendoza_Province_of_Mendoza_Cuyo.html"
"940127876","E20538DAC7C1BA67C9EFCCB0C5F6989B","magicvacation","magicvacation","https://www.tripadvisor.com/Profile/magicvacation","https://media-cdn.tripadvisor.com/media/photo-o/29/df/ba/71/magicvacation.jpg","","No","5","Value: 5
Service: 5
Food: 5
Atmosphere: 5","A  must in Mendoza!","This place is a  must in  Mendoza,great food, ungforgetable wine!  the  wine cellar its lovey  definetely a top spot,  and  just  won a michelin star  so  please  dont miss  it  also  next  to  dont forget to visit Chachingo  the beer factory from the same  owner Alejandro  Vigil.","0","https://media-cdn.tripadvisor.com/media/photo-w/2b/86/46/32/caption.jpg","COUPLES","2024-01-31","2024-02-28","2024-02-28","en","Casa Vigil","10056473","https://www.tripadvisor.com/ShowUserReviews-g312781-d10056473-r940127876-Casa_Vigil-Mendoza_Province_of_Mendoza_Cuyo.html"
"938320237","EB9F5113AD9C5C5486FD2981427ACE69","Fernando Ponce Leon","fernandowr10","https://www.tripadvisor.com/Profile/fernandowr10","https://media-cdn.tripadvisor.com/media/photo-o/2b/81/15/c6/caption.jpg","Rio de Janeiro","No","5","","Simply amazing","Ok, first things first. Schedule to lunch there. Period. If you don't go to Mendoza and lunch at El Enemigo, you're not well oriented. The local tour is super interesting, explaining the history of the place. However, the lunch and wine tasting is SUPERB! Try the ribs or the ojo, and for pairing, go with any choice that has Gran Enemigos in it. They'll keep on refilling the glasses, so be ready for that. If you're driving, get a designated driver. The scenery is amazing, and there are local guitar players setting the mood throughout the restaurant. ","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/6d/1d/8e/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/6d/1d/8d/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/6d/1d/8c/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/6d/1d/8b/caption.jpg","FRIENDS","2024-02-29","2024-02-14","2024-02-14","en","Casa Vigil","10056473","https://www.tripadvisor.com/ShowUserReviews-g312781-d10056473-r938320237-Casa_Vigil-Mendoza_Province_of_Mendoza_Cuyo.html"
"937330731","E3E8FD192BCD5E2DFA0D89D46867005E","mep1953","mep1953","https://www.tripadvisor.com/Profile/mep1953","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e7/7b/default-avatar-2020-56.jpg","","No","5","","Wonderful experience!","My wife and I decided just to drop in at lunch time, without a reservation, to have a meal. They were happy to accommodate us and treated us very well. It was the most extraordinary meal that I have ever enjoyed in Argentina. The food and service were superb. I highly recommend it. ","0","","FAMILY","2024-02-29","2024-02-07","2024-02-07","en","Casa Vigil","10056473","https://www.tripadvisor.com/ShowUserReviews-g312781-d10056473-r937330731-Casa_Vigil-Mendoza_Province_of_Mendoza_Cuyo.html"
