"Review Id","User ID","Display Name","User Name","User Profile","User Avatar","User Location","User Is Verified","Rating","Additional Ratings","Review Title","Review Text","Helpful Votes","Photos","Trip Type","Stay Date","Created Date","Published Date","Language","Location","Location Id","URL"
"967144512","ACF24623296AE990989C930462E3EDE9","Christian H","851christianh","https://www.tripadvisor.com/Profile/851christianh","https://media-cdn.tripadvisor.com/media/photo-s/29/db/f9/bd/christian-h.jpg","Kristiansand","No","4","Value: 4
Service: 5
Food: 4
Atmosphere: 4","Mostly good food, great service","We went to this place for a wedding dinner, it was a 10 course dinner with a full wine package. The food was based on local ingredients and the recipes were based on autumn/winter. We went in November 2022 but I didn`t get that as an alternative.","0","","FAMILY","2023-11-30","2024-08-28","2024-08-28","en","Restaurant K2","21140949","https://www.tripadvisor.com/ShowUserReviews-g190511-d21140949-r967144512-Restaurant_K2-Stavanger_Stavanger_Municipality_Rogaland_Western_Norway.html"
"966490969","60638611FAD9D081FC1D7F23C863B68F","Michael H","michaelhC7116UM","https://www.tripadvisor.com/Profile/michaelhC7116UM","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/48/default-avatar-2020-15.jpg","","No","3","Value: 2
Service: 5
Food: 3
Atmosphere: 5","Lovely restaurant but expensive and slow.","I do not recommend this obviously well regarded restaurant for solo travelers.  The pacing is exceedingly slow with (sometimes very) small dishes served 15-20 minutes apart, leaving a lot of time between dishes . I note that at least one other duo kept looking around the corner anxiously looking for their next bites.
It is a lovely interior with an open kitchen; several other diners stopped by the kitchen to rhapsodize about their experience and the food, but not me.  I generally found the complex dishes ok but nothing exciting. 
It’s not cheap- the meat and fish menu was 1430 kroner and the drink pairing (7 rather small servings) was another 1050. There is no pre-set pairing for the snacks, so the recommended champagne match was 280 kroner. The champagne was my preferred beverage of those served. One wine - the Momento Mori from Australia- was tasted but not consumed. Maybe just not for me as my serving was the last drops from the bottle, so not a bottle issue. Only one other pairing- a Barbera with the veal - was anything I’d order again. 
The pairings included a beer and a cider. As I informed the wait staff I did not want any cocktails, a wine was substituted for the final pairing (with dessert) of a lingonberry cocktail. (When I first told the waiter that I did not drink cocktails I got a push back saying it was part of the restaurant’s philosophy). This wine was served before being brought to the table, perhaps a first in my experience at any Michelin rated restaurant.
After 3 ¼ hours, shorter than others who say 4 hours, I was still hungry. Neither the food nor beverage portions were very robust.
Each dish was presented with a detailed explanation, largely showcasing the restaurant’s commendable commitment to sustainability.
I hesitate to rate the restaurant only 3 stars, but even if every dish was outstandingly tasty, the cost, pace and quantity of food would have left me dissatisfied. But maybe not as much.","0","","SOLO","2024-08-31","2024-08-24","2024-08-24","en","Restaurant K2","21140949","https://www.tripadvisor.com/ShowUserReviews-g190511-d21140949-r966490969-Restaurant_K2-Stavanger_Stavanger_Municipality_Rogaland_Western_Norway.html"
"954853703","F40A50173B0A6420101A1865374752A2","Ulyana","UlyanaInStars","https://www.tripadvisor.com/Profile/UlyanaInStars","https://media-cdn.tripadvisor.com/media/photo-o/1c/33/fc/42/caption.jpg","Almaty","No","4","","Tasty, but not striking. Dinner takes 4 hours","It’s a very green restaurant, where chef besides using very natural products tries to do something with leftovers. And it obtains very good (Michelin green star as a proof).
There are two different options of a set - Meat&fish and Vegetarian. We’ve chosen Meat&fish one. The set is good, but not striking. Some dishes are interesting, but majority are average. Course (10 servings) costs 1430 NOK, they also offer a wine paring (7 courses) for 950 NOK or 630 NOK if you prefer non-alcoholic drinks.
There are good cocktails (4 in the menu), they are recommended for snack servings, but cocktails also good suit for other dishes:) there is also a wine card, but this time there we no orange wine by glass. The restaurant’s sommelier advised us very interesting floral Riesling and it was definitely very good choice. 
But the dinner is longer than it should be - pauses between starters are 15-20min, between main dishes are 30min, so be ready to spend 4 hours for 10-course set. And it’s really a downside of this place - excitement is gone.
Staff is friendly and energizing.","0","https://media-cdn.tripadvisor.com/media/photo-w/2c/8c/88/c0/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2c/8c/88/c1/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2c/8c/88/c2/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2c/8c/88/c3/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2c/8c/88/c4/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2c/8c/88/c5/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2c/8c/88/c6/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2c/8c/88/c7/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2c/8c/88/c8/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2c/8c/88/c9/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2c/8c/88/ca/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2c/8c/88/cb/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2c/8c/88/cc/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2c/8c/88/cd/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2c/8c/88/ce/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2c/8c/88/cf/caption.jpg","COUPLES","2024-06-30","2024-06-12","2024-06-12","en","Restaurant K2","21140949","https://www.tripadvisor.com/ShowUserReviews-g190511-d21140949-r954853703-Restaurant_K2-Stavanger_Stavanger_Municipality_Rogaland_Western_Norway.html"
"945305709","C05CFE1CBCA13F4B589D259E0FCF5A61","Frodefox","Frodefox","https://www.tripadvisor.com/Profile/Frodefox","https://media-cdn.tripadvisor.com/media/photo-o/0f/24/1a/1c/frodefox.jpg","Croydon","No","5","Value: 4
Service: 5
Food: 5
Atmosphere: 4","Professional, friendly and great food!","Finally got a table at K2 and our expectations were high and they were all met. We got the 10-course meal and one drink-menue with alcohol and one without. We wanted to taste everything 🙂
The food and drinks are great. All presented with a story of what, where and who they come from. 
Our waiter Victoria was very helpful, knowledgeable and friendly, and so were the other people who participated in making this a superb evening. We will definitely be back.","0","","COUPLES","2024-04-30","2024-04-04","2024-04-04","en","Restaurant K2","21140949","https://www.tripadvisor.com/ShowUserReviews-g190511-d21140949-r945305709-Restaurant_K2-Stavanger_Stavanger_Municipality_Rogaland_Western_Norway.html"
"934668125","0CAA3AFE34E7597E6C601E434528C6BD","David S","G3128NDdavids","https://www.tripadvisor.com/Profile/G3128NDdavids","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/9f/default-avatar-2020-16.jpg","Croydon","No","5","","Great concept and really enjoyable evening","The Michelin Green star was one of the attractions of this restaurant for us and we’re glad it brought us here. The food was great and the staff were all really friendly, we enjoyed our seat by the kitchen and being able to chat to Eirik and ask any questions we had.

The resourcefulness they demonstrate is really cool, “last night’s” rye bread with onion scraps was one of my wife’s favourite dishes and using pear cores from last season to flavour cocktails is very imaginative.

The “potato and whey” was the most underwhelming sounding course yet tasted fantastic, as did most of the food - the odd bit wasn’t to my taste but I’m not a fish fan so expected that before I arrived! (And I’m sure if I’d told them rather than choosing to try the fish they’d have adopted the menu and given me the vegetarian equivalents, they did for my wife)

Would definitely recommend and hope they continue to succeed!","0","","COUPLES","2024-01-31","2024-01-19","2024-01-19","en","Restaurant K2","21140949","https://www.tripadvisor.com/ShowUserReviews-g190511-d21140949-r934668125-Restaurant_K2-Stavanger_Stavanger_Municipality_Rogaland_Western_Norway.html"
"901980322","A4F5B54DC135D9748FABA5AF587D3789","MichelinStarOliver","MichelinStarOliver","https://www.tripadvisor.com/Profile/MichelinStarOliver","https://media-cdn.tripadvisor.com/media/photo-o/1a/b3/d4/26/caption.jpg","Haugesund","No","5","","Amazing!","Fantastic place with a very drilled and skilled chefs which you easily can see that they love they work! Highly reccommend this place!","0","","COUPLES","2023-06-30","2023-07-10","2023-07-10","en","Restaurant K2","21140949","https://www.tripadvisor.com/ShowUserReviews-g190511-d21140949-r901980322-Restaurant_K2-Stavanger_Stavanger_Municipality_Rogaland_Western_Norway.html"
"880006219","8C8E21453D1FB89C9C4EE5F82732B3F5","Arne D A","ArneDA","https://www.tripadvisor.com/Profile/ArneDA","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f3/e4/default-avatar-2020-30.jpg","Limassol City","No","5","","K2 - beyond doubt my best food experience in a long time !!!","Great experience, food composed with ingredients I wouldn’t believe could be a good combination, but proved wrong. 

Knowledgeable staff, food served with great presentation and enthusiasm.  Lost count of  number of dishes, but non I wouldn’t go for again. 

Impressed!!!!","1","https://media-cdn.tripadvisor.com/media/photo-w/28/56/bd/5f/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/28/56/bd/60/caption.jpg","FRIENDS","2023-02-28","2023-02-24","2023-02-24","en","Restaurant K2","21140949","https://www.tripadvisor.com/ShowUserReviews-g190511-d21140949-r880006219-Restaurant_K2-Stavanger_Stavanger_Municipality_Rogaland_Western_Norway.html"
"869109340","B61F9414994A11BEA326E04E407A7CA8","Morten","Road23999709814","https://www.tripadvisor.com/Profile/Road23999709814","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f1/79/default-avatar-2020-21.jpg","Stavanger","No","2","","More on the plate- please!","Exciting 10  course meny with several  intresting tastes. Not the BIG WOW factors, but solid work of a big team with ambitions. Maybe less ‘’’ambitions’’ would suit the  tastes/food  better  (less is more)?
The ‘’wine pack’’ was  special with coctails in between- the plum  coctail was 👍🏻👍🏻.

However,  the main reason for not giving a higher score is-
I was hungry when  i arrived, and I was hungry when I left!
For that price I don’t expect to leave to go home  and have to eat.
Quality 5-6
Quantity 2","0","","FRIENDS","2022-11-30","2022-11-20","2022-11-20","en","Restaurant K2","21140949","https://www.tripadvisor.com/ShowUserReviews-g190511-d21140949-r869109340-Restaurant_K2-Stavanger_Stavanger_Municipality_Rogaland_Western_Norway.html"
"855549543","31433E8FAEA4ADFA2A301231844CC866","iulian a","718iuliana","https://www.tripadvisor.com/Profile/718iuliana","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e7/99/default-avatar-2020-57.jpg","","No","4","","Lovely food, nice waitress","My family had a set menu this summer, which they loved, big thanks for the chefs and the lovely waitresses, defently coming back, only one thing, the general waitress or manager which was a bit pushy to the other waitresses, which I hope she did not meant to be rude to others!
Big hugs and thanks for the girl with the braids and finnish girl!","0","","FAMILY","2022-08-31","2022-08-21","2022-08-21","en","Restaurant K2","21140949","https://www.tripadvisor.com/ShowUserReviews-g190511-d21140949-r855549543-Restaurant_K2-Stavanger_Stavanger_Municipality_Rogaland_Western_Norway.html"
"854014595","61DDD802F0206591AC44D2B370A266F3","Liz L","lizl356","https://www.tripadvisor.com/Profile/lizl356","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e7/7b/default-avatar-2020-56.jpg","","No","5","","A special place","From the moment we walked in the door we were warmly welcomed by passionate, friendly and proud staff. And every reason to be proud, from the cocktails, made with love using local ingredients, to the distinctly different and surprising paired wines (a gold medal to whomever selected these), and the locally sourced food with its delicate presentation and to die for taste, we cannot find fault. A calm fun atmosphere with experts who know their stuff, and are joyful to share. Can we return tonight?","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/25/31/9a/69/restaurant-k2.jpg
https://media-cdn.tripadvisor.com/media/photo-w/25/31/9a/67/restaurant-k2.jpg
https://media-cdn.tripadvisor.com/media/photo-w/25/31/9a/62/restaurant-k2.jpg
https://media-cdn.tripadvisor.com/media/photo-w/25/31/9a/60/restaurant-k2.jpg","COUPLES","2022-08-31","2022-08-14","2022-08-14","en","Restaurant K2","21140949","https://www.tripadvisor.com/ShowUserReviews-g190511-d21140949-r854014595-Restaurant_K2-Stavanger_Stavanger_Municipality_Rogaland_Western_Norway.html"
