"Review Id","User ID","Display Name","User Name","User Profile","User Avatar","User Location","User Is Verified","Rating","Additional Ratings","Review Title","Review Text","Helpful Votes","Photos","Trip Type","Stay Date","Created Date","Published Date","Language","Location","Location Id","URL"
"973563551","45C6490729FA3BCF0432010135B79A4D","MB1313","MB1313","https://www.tripadvisor.com/Profile/MB1313","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e2/81/default-avatar-2020-43.jpg","Munich","No","5","Value: 5
Rooms: 5
Location: 5
Cleanliness: 5
Service: 5
Sleep Quality: 5","Magical pleasure experience","It was magical. What a world-class menu with a regional touch that Heinrich Schneider and team celebrated in this truly magical location. In addition, perfect beverage selection from Gisela Schneider and a really formidable service. A wonderful evening of enjoyment that we will certainly not forget. And then the perfect sunrise after a comfortable night's sleep in a mega-loft room. Many thanks to everyone for this fantastic feel-good experience.","0","","COUPLES","2024-10-31","2024-10-12","2024-10-12","en","Terra - The Magic Place","1805979","https://www.tripadvisor.com/ShowUserReviews-g784829-d1805979-r973563551-Terra_The_Magic_Place-Sarentino_Province_of_South_Tyrol_Trentino_Alto_Adige.html"
"973163645","6E11AE592A55BE8D1C94F2AD45B0F8CA","F L","FL847","https://www.tripadvisor.com/Profile/FL847","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/59/default-avatar-2020-24.jpg","","No","5","Value: 5
Rooms: 5
Location: 4
Cleanliness: 5
Service: 5
Sleep Quality: 5","A hidden gem in the mountain area","A hidden gem in then mountain area where you can thoroughly enjoy the tranquility. We loved our room of chic design and with a terrace overlooking a piece of grassland.  Room is spotless cleaned.  Comfy bedding and good shower.  We had a dinner in the Michelin restaurant which one shouldn't miss.  Seamless check-in with a sparking wine (in fact any drinks you like) as a welcome drink.  The management is very attentive and caring.  It was my birthday the night we stayed in Terra.  I received a piece of birthday cake next day at breakfast time.  What a surprise (as I didn't mention anything when making reservation)!  Thank you Terra for making my stay an unforgettable one!","0","","NONE","2024-09-30","2024-10-09","2024-10-08","en","Terra - The Magic Place","1805979","https://www.tripadvisor.com/ShowUserReviews-g784829-d1805979-r973163645-Terra_The_Magic_Place-Sarentino_Province_of_South_Tyrol_Trentino_Alto_Adige.html"
"970945292","6CB10DCF95F2F5440A56BDF02B555462","Werner P","WernerP207","https://www.tripadvisor.com/Profile/WernerP207","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ed/7b/default-avatar-2020-6.jpg","Monaco-Ville","No","5","Value: 5
Rooms: 5
Location: 5
Cleanliness: 5
Service: 5
Sleep Quality: 5","MAGIC!","Magic is the key word in all areas of this wonderful hotel. 
Friendly welcome, courteous service from all staff, modern and elegant furnishings AND world-class gastronomy and cuisine. The hosts Schneider are highly competent and friendly and live with passion regional connection with international top hospitality. You always want to come back.","0","https://media-cdn.tripadvisor.com/media/photo-w/2d/9a/13/a8/caption.jpg","COUPLES","2024-09-30","2024-09-23","2024-09-22","en","Terra - The Magic Place","1805979","https://www.tripadvisor.com/ShowUserReviews-g784829-d1805979-r970945292-Terra_The_Magic_Place-Sarentino_Province_of_South_Tyrol_Trentino_Alto_Adige.html"
"968939134","7214D13A6EE964263C97BEEA3EC00F38","Bike","M6581POsgd","https://www.tripadvisor.com/Profile/M6581POsgd","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ea/74/default-avatar-2020-68.jpg","","No","5","Value: 5
Rooms: 5
Location: 5
Cleanliness: 5
Service: 5
Sleep Quality: 5","Beautiful quiet property. Amazing food","This beautiful property is small and fairly remote. It is fairly new and modern but very much with a mountain theme. The dinners are amazing (Michelin 2*) whether you have the Terra Experience or the regular menu. The staff is extremely welcoming and helpful. The spa is small but very quiet and comfortable. Good hiking trails are nearby, with several rifugios. The views are great from the restaurant and the large decks off the rooms. ","0","","NONE","2024-09-30","2024-09-09","2024-09-08","en","Terra - The Magic Place","1805979","https://www.tripadvisor.com/ShowUserReviews-g784829-d1805979-r968939134-Terra_The_Magic_Place-Sarentino_Province_of_South_Tyrol_Trentino_Alto_Adige.html"
"966660660","FA941DEA04D04B403DFFCBCE52A537FB","Nicolas V","276nicolasv","https://www.tripadvisor.com/Profile/276nicolasv","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ef/9c/default-avatar-2020-14.jpg","","No","5","Value: 5
Rooms: 5
Location: 5
Cleanliness: 5
Service: 5
Sleep Quality: 5","Magical","Unbelievable food (well worth its 2 michelin stars), stunning location, beautiful rooms, we loved it!!","0","","NONE","2024-08-31","2024-08-25","2024-08-25","en","Terra - The Magic Place","1805979","https://www.tripadvisor.com/ShowUserReviews-g784829-d1805979-r966660660-Terra_The_Magic_Place-Sarentino_Province_of_South_Tyrol_Trentino_Alto_Adige.html"
"960604283","5EC04FC031A9C69ADECD046D4B8ED9EA","Lbr79","Lbr79","https://www.tripadvisor.com/Profile/Lbr79","https://media-cdn.tripadvisor.com/media/photo-o/19/3b/45/29/caption.jpg","Bergamo","No","5","","CORNER OF PARADISE","Imagine being close to heaven: Sarentino , 1700 meters more or less, the journey to get there is already worth the experience. Reached through a series of hairpin bends you arrive at ‘Terra’ not surprisingly called “The magic place”.... Wonderful location , Relais Chateau with completely eco-sustainable rooms and spa and a restaurant that makes the search for the products of the surrounding environment its workhorse. And we want to talk about his kitchen: 2 Michelin stars and recently deserved green star. Exciting tasting itinerary: a ‘land experience’ that remains etched in the memories of the diner.... The whole gastronomic journey is staggering for research, respect, knowledge, hazards, play.... And Some courses deserve a special mention: mushroom taco, ravioli, veal and wild strawberry dessert symbol of a growing proposal! Earth has everything it takes to be called EXCELLENCE! Here you make peace with yourself and feel pampered! Thank you.","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/eb/bf/42/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2c/eb/bf/43/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2c/eb/bf/44/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/eb/bf/45/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2c/eb/bf/46/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2c/eb/bf/47/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2c/eb/bf/48/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2c/eb/bf/4a/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2c/eb/bf/4c/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2c/eb/bf/4f/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/eb/bf/5b/caption.jpg","COUPLES","2024-07-31","2024-07-22","2024-07-21","en","Terra - The Magic Place","1805979","https://www.tripadvisor.com/ShowUserReviews-g784829-d1805979-r960604283-Terra_The_Magic_Place-Sarentino_Province_of_South_Tyrol_Trentino_Alto_Adige.html"
"959287285","DFD850264A9E783DA3BB3EE56994F107","Kim T","kimtS930TV","https://www.tripadvisor.com/Profile/kimtS930TV","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f1/42/default-avatar-2020-20.jpg","","No","5","Value: 5
Rooms: 5
Location: 5
Cleanliness: 5
Service: 5
Sleep Quality: 4","Amazing, magic place","Fantastic food (dinner & breakfast) amazing wine at affordable price! Staff is very lovely you feel very welcome. Nice rooms, blinded curtains would have been nice though. Amazing spa!","0","","NONE","2024-07-31","2024-07-13","2024-07-13","en","Terra - The Magic Place","1805979","https://www.tripadvisor.com/ShowUserReviews-g784829-d1805979-r959287285-Terra_The_Magic_Place-Sarentino_Province_of_South_Tyrol_Trentino_Alto_Adige.html"
"959283695","2389D9BEF60E123B8C34CD57BDE95332","davideferie","davideferie","https://www.tripadvisor.com/Profile/davideferie","https://media-cdn.tripadvisor.com/media/photo-o/1b/b6/2a/89/caption.jpg","Bolzano","No","5","","Excellence","If you have never experienced excellence in catering, this is the place.
It is not a simple dinner, it is a real culinary experience, a guided ups and downs of flavors with the experience of the chef and the room managers who know how to guide you on this journey in an excellent way.","0","https://media-cdn.tripadvisor.com/media/photo-w/2c/d6/01/62/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/d6/01/63/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/d6/01/64/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2c/d6/01/65/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/d6/01/66/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/d6/01/67/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2c/d6/01/68/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2c/d6/01/69/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2c/d6/01/6a/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/d6/01/6b/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2c/d6/01/6d/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/d6/01/6e/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/d6/01/6f/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/d6/01/70/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/d6/01/71/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/d6/01/72/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/d6/01/73/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/d6/01/74/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/d6/01/75/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/d6/01/77/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/d6/01/78/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/d6/01/79/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/d6/01/7a/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/d6/01/7b/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/d6/01/7c/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/d6/01/7d/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/d6/01/7e/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/d6/01/7f/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/d6/01/80/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/d6/01/81/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/d6/01/85/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/d6/01/86/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/d6/01/87/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/d6/01/88/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2c/d6/01/89/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2c/d6/01/8a/caption.jpg","FAMILY","2024-07-31","2024-07-13","2024-07-13","en","Terra - The Magic Place","1805979","https://www.tripadvisor.com/ShowUserReviews-g784829-d1805979-r959283695-Terra_The_Magic_Place-Sarentino_Province_of_South_Tyrol_Trentino_Alto_Adige.html"
"955601365","0F336FDBFB65F5B347CC7A0F523E6039","Mottolino","MottolinoLivigno","https://www.tripadvisor.com/Profile/MottolinoLivigno","https://media-cdn.tripadvisor.com/media/photo-o/08/bc/a3/ee/mottolino-livigno.jpg","Livigno","No","5","Value: 5
Rooms: 5
Location: 5
Cleanliness: 5
Service: 5
Sleep Quality: 5","a wonderful experience","everything perfect, a place away from everything where you can live a real experience. I definitely recommend it","0","","COUPLES","2024-06-30","2024-06-18","2024-06-17","en","Terra - The Magic Place","1805979","https://www.tripadvisor.com/ShowUserReviews-g784829-d1805979-r955601365-Terra_The_Magic_Place-Sarentino_Province_of_South_Tyrol_Trentino_Alto_Adige.html"
"955120870","2AF15BE51F35BA53C3AB4BEBE478FA89","Patrizia R","728patriziar","https://www.tripadvisor.com/Profile/728patriziar","https://media-cdn.tripadvisor.com/media/photo-m/1280/15/f9/9d/ad/avatar.jpg","","No","5","","Treat yourself to magic ","I returned to Terra for the second time, with the fear, as often happens, that something could disappoint me and break the beauty of the memory. However it didn't happen, Terra remains a magical place as the name suggests, where everything lives up to expectations. The welcome was wonderful, warm and informal, the cuisine was sublime and the combinations were perfect, the waiters were fantastic. I don't know what else to say other than we'll be back. PS look at the nice offers on the site, sometimes dreams are more attainable than you think. ...","0","","FAMILY","2024-06-30","2024-06-14","2024-06-14","en","Terra - The Magic Place","1805979","https://www.tripadvisor.com/ShowUserReviews-g784829-d1805979-r955120870-Terra_The_Magic_Place-Sarentino_Province_of_South_Tyrol_Trentino_Alto_Adige.html"
