"Review Id","User ID","Display Name","User Name","User Profile","User Avatar","User Location","User Is Verified","Rating","Additional Ratings","Review Title","Review Text","Helpful Votes","Photos","Trip Type","Stay Date","Created Date","Published Date","Language","Location","Location Id","URL"
"973031273","A885378824E85C138A3A1B30CFD48A93","chan","Passport51895606075","https://www.tripadvisor.com/Profile/Passport51895606075","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e8/5b/default-avatar-2020-61.jpg","Hong Kong","No","5","Value: 4
Service: 5
Food: 5
Atmosphere: 5","amazing experience","amazing experience, we've visited the kitchen and those dishes so so so great~! Even the bread taste so good, really love it.","1","https://media-cdn.tripadvisor.com/media/photo-w/2d/bb/59/c6/caption.jpg","COUPLES","2024-10-31","2024-10-08","2024-10-07","en","Amber","939504","https://www.tripadvisor.com/ShowUserReviews-g294217-d939504-r973031273-Amber-Hong_Kong.html"
"971007185","5CA631910362C657D91F658AC641ABF8","Steve C","stevecT7936LG","https://www.tripadvisor.com/Profile/stevecT7936LG","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/7a/default-avatar-2020-25.jpg","Hong Kong","No","5","","Saved my girlfriend birthday celebration","I made a reservation though phone call. Miss Daphne (Amber's Staff) reminded me to write a card message for my girlfriend. If the cake presented without any words or card. it must be embarrassing. Hope everyone can have a memorable dinning.","0","","COUPLES","2024-09-30","2024-09-23","2024-09-23","en","Amber","939504","https://www.tripadvisor.com/ShowUserReviews-g294217-d939504-r971007185-Amber-Hong_Kong.html"
"970517160","FF4D75F89D463D033B1EC016A93F9CA9","Egon70","Egon70","https://www.tripadvisor.com/Profile/Egon70","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f1/79/default-avatar-2020-21.jpg","Hong Kong","No","4","","Another very good dinner in Amber","Amber is one of the French fine dining restaurants in Hong Kong which I go from time to time.

I was there for dinner with a friend (his first time to the restaurant) a couple of days ago. We both enjoyed our meal.

We took the 7-course menu. The 5 savoury dishes included 2 dishes ((a) the signature aka uni and (b) foie gras Brussels sprout) which were also served during my dinner in Amber earlier this year. 

Other savoury dishes were:
- Alaskan king crab 
- Kinmedai (served in the kitchen where I’d the pleasure of meeting Chef Richard Ekkebus again) 
- Pigeon 

All of them were very delicious but the pigeon dish was by far the most impressive. The meat was of outstanding quality and cooked to perfection. It’s cooked medium rare but when I cut it there wasn’t any hint of blood. The small slice of flesh on top of the dish was very juicy and tender. Okinawa corn on the side was very sweet. 

The 2 desserts weren’t bad. However, they paled in comparison to the savoury dishes. 

The service was smooth and seamless. All staff were very professional. Almost 4 hours passed by easily. 

4.5 out of 5 overall.","0","https://media-cdn.tripadvisor.com/media/photo-w/2d/92/fc/08/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/92/fc/09/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2d/92/fc/0a/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/92/fc/0b/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2d/92/fc/0c/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2d/92/fc/0d/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2d/92/fc/0e/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2d/92/fc/0f/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/92/fc/10/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2d/92/fc/11/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/92/fc/12/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2d/92/fc/13/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2d/92/fc/14/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/92/fc/15/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2d/92/fc/16/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2d/92/fc/17/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/92/fc/18/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/92/fc/19/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2d/92/fc/1a/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/92/fc/1b/caption.jpg","FRIENDS","2024-09-30","2024-09-20","2024-09-19","en","Amber","939504","https://www.tripadvisor.com/ShowUserReviews-g294217-d939504-r970517160-Amber-Hong_Kong.html"
"969294855","2ACA1720889BE51A6940D608A86BE750","finejenny","finejenny","https://www.tripadvisor.com/Profile/finejenny","https://media-cdn.tripadvisor.com/media/photo-s/01/8b/2e/57/finejenny.jpg","Hong Kong","No","5","","Excellent Michelin restaurant won the heart of food lovers","Amazing dining experience from the front desk welcoming staff , end with the surprise hospitality gift, this 2 and a half hours lunch taught us what is the exceptional art of dishes , and how the service of the professional term . The full set menu provide drinks, 4 courses creative plates, so delicious and eye catching, credit goes to the high standards performance of chef team, every dishes was explained by staff who showing the knowledge of food, the generous dishes size and quality much more than our expectations. This beautiful food journey not only for anniversary celebrations and special date, once need to pamper themselves from good days or bad days, Amber sure is the choice.","0","https://media-cdn.tripadvisor.com/media/photo-w/2d/70/1e/07/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2d/70/1e/08/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2d/70/1e/09/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2d/70/1e/0b/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2d/70/1e/0c/caption.jpg","COUPLES","2024-09-30","2024-09-11","2024-09-11","en","Amber","939504","https://www.tripadvisor.com/ShowUserReviews-g294217-d939504-r969294855-Amber-Hong_Kong.html"
"964702435","94D5222D12EB05218EE4A9C11F7080F8","foodiebaby","Dream59299587119","https://www.tripadvisor.com/Profile/Dream59299587119","https://media-cdn.tripadvisor.com/media/photo-o/2c/a9/bd/ac/caption.jpg","Hong Kong","No","5","","超乎想像米芝蓮","《Amber》米芝蓮兩星餐廳法國菜，廳以金色及米色作主調簡潔優雅卻不浮誇，燈飾及配花設計剛好，沒有多餘裝飾，奢華不俗氣。
餐廳搜羅世界各地優質食材設計菜式，廚師團隊運用不同配搭製作出出色佳餚，每道菜式配搭出不同味道層次，令食客味蕾充滿驚喜。加上餐廳服務專業，對食材及廚師處理都清晰講解，態度親切健談。
無論環境、食物及服務都是一流水準，餐廳連續 16
年贏得米芝蓮兩星殊榮，確實至名歸。
有機會務必試試［Full Amber experience］，除能夠品嚐完完整整主廚設計嘅餐單，仲可以參觀兩星餐廳
嘅廚房並觀看由廚師即場炮製其中一道菜，非常難得
嘅體驗。
餐單會因應食材供應而作出更改，但招牌菜［Aka
Uni • Cauliflower• Lobster •Royal Cristal Caviar 1 I
定on list，而且食過絕對係難以忘記嗰種細緻幼滑震撼味蕾嘅味道及質感
餐廳亦會因應客人對食物喜好作出即時安排，例如本人唔喜歡牛肉及羊肉，餐廳亦會有其他選擇代替，我的主菜改為鮫魚，做得亦非常出色，濃郁魚鮮又保留鮫魚特有質感。
整套菜單非常豐盛，食到甜品已經撐破肚皮。當中最愛是招牌菜海膽椰菜花蓉配魚子醬，鴨肝亦非常出色","0","https://media-cdn.tripadvisor.com/media/photo-w/2d/24/c3/9d/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2d/24/c3/9e/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2d/24/c3/9f/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2d/24/c3/a0/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2d/24/c3/a1/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2d/24/c3/a2/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2d/24/c3/a3/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2d/24/c3/a4/caption.jpg","FRIENDS","2024-04-30","2024-08-13","2024-08-13","zhTW","Amber","939504","https://www.tripadvisor.com/ShowUserReviews-g294217-d939504-r964702435-Amber-Hong_Kong.html"
"959644205","90D7C17FAF09827B35B14F5A29A3DBCC","janste90","janste90","https://www.tripadvisor.com/Profile/janste90","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ea/74/default-avatar-2020-68.jpg","Berkshire","No","3","Value: 3
Service: 2
Food: 3
Atmosphere: 3","Beautiful decor, everything else just average","Really not blown away with this restaurant. Sadly the beautiful decor is about the only thing that is something to write about. The service was slow, several mistakes (it really wasn't that busy) and when we pointed the mistakes out (wrong food , wrong bill amounts) they made it seem as if it was our mistake and not theirs while they tried to sort it out. The food was all fine but only fine, given the hype they have been making about it we were expecting something special but it was all just very average. A real shame because as I say the decor really is stunning!","0","","FAMILY","2024-06-30","2024-07-15","2024-07-15","en","Amber","939504","https://www.tripadvisor.com/ShowUserReviews-g294217-d939504-r959644205-Amber-Hong_Kong.html"
"950781023","7EC7EF6049DC26A14BDAFB8EB79BB6C8","Mobile09596303552","Mobile09596303552","https://www.tripadvisor.com/Profile/Mobile09596303552","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e4/2d/default-avatar-2020-48.jpg","","No","5","Value: 5
Service: 5
Food: 5
Atmosphere: 5","Environmentally friendly","Amazed by how much efforts they put in for providing top notch quality and services while being environmentally friendly. They also support local farms as much as they could. Salute!","0","","FAMILY","2024-04-30","2024-05-14","2024-05-13","en","Amber","939504","https://www.tripadvisor.com/ShowUserReviews-g294217-d939504-r950781023-Amber-Hong_Kong.html"
"950517979","761C93D615218B8FE6C33B1E913C6494","girl.who.loves.travel.n.food","gwltnf","https://www.tripadvisor.com/Profile/gwltnf","https://media-cdn.tripadvisor.com/media/photo-o/2d/98/15/8b/gwltnf.jpg","","No","4","Value: 4
Service: 5
Food: 4
Atmosphere: 5","Delightful dinner at Amber","It was a pleasant 7-course dinner for celebration. I was impressed by the staff who placed great attention to our food preferences and offered alternative for my dessert.

The decoration is light luxurious yet very soothing. I really enjoyed the atmosphere.

I love every single dish. The serving time was very precise. You can't miss the signature Uni with cauliflower, lobster and caviar. It has a very exquisite and complex texture and the seaweed crisps on the side was a cherry on top!

It was such a great experience to enter to the kitchen and have a glance of how the magic is done. Staff patiently explained the history and concept of the restaurant. I do appreciate how Amber puts a lot of effort presenting exceptionally delicious dishes while committing to ESG, with diary free and sustainable ingredients.

Overall, it's a value for money Michelin star restaurant.","0","https://media-cdn.tripadvisor.com/media/photo-w/2c/25/ea/80/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2c/25/ea/79/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2c/25/ea/7b/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2c/25/ea/7d/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2c/25/ea/82/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2c/25/ea/7f/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2c/25/ea/83/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2c/25/ea/81/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2c/25/ea/7e/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2c/25/ea/7c/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2c/25/ea/7a/caption.jpg","COUPLES","2024-05-31","2024-05-12","2024-05-12","en","Amber","939504","https://www.tripadvisor.com/ShowUserReviews-g294217-d939504-r950517979-Amber-Hong_Kong.html"
"949172405","09A1372301A4B8D90250DE714A09F2A1","Roam12683089635","Roam12683089635","https://www.tripadvisor.com/Profile/Roam12683089635","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f4/20/default-avatar-2020-31.jpg","","No","5","Value: 5
Service: 5
Food: 5
Atmosphere: 5","Unforgettable dining experience","We had an unforgettable dining experience at Amber. The environment was set up with a warm and cozy aura to make you feel at ease. The staff were friendly and attentive, their service was superb. Not to mention the food was exquisite - from the presentation to the texture and taste, the 6-course set was a feast for the eye and an adventure for the palate.","0","","COUPLES","2024-05-31","2024-05-02","2024-05-02","en","Amber","939504","https://www.tripadvisor.com/ShowUserReviews-g294217-d939504-r949172405-Amber-Hong_Kong.html"
"946373136","4A335C0A52C11DBEDE7A80A7648FFE84","Mona","Monamak","https://www.tripadvisor.com/Profile/Monamak","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f3/7c/default-avatar-2020-29.jpg","","No","4","Value: 5
Service: 5
Food: 4
Atmosphere: 4","Amber always make me feel that special.","When Amber change the menu every season. I will go to eat with my friends. Every time also making a difference and beautiful dish for us. We all enjoy it very much.","0","https://media-cdn.tripadvisor.com/media/photo-o/2b/d8/b5/25/caption.jpg","FRIENDS","2024-04-30","2024-04-12","2024-04-11","en","Amber","939504","https://www.tripadvisor.com/ShowUserReviews-g294217-d939504-r946373136-Amber-Hong_Kong.html"
