"Review Id","User ID","Display Name","User Name","User Profile","User Avatar","User Location","User Is Verified","Rating","Additional Ratings","Review Title","Review Text","Helpful Votes","Photos","Trip Type","Stay Date","Created Date","Published Date","Language","Location","Location Id","URL"
"971550618","0E8CFD49E31456643292C9921C276EF3","Andrea271064","Andrea271064","https://www.tripadvisor.com/Profile/Andrea271064","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f1/b8/default-avatar-2020-22.jpg","Brembate di Sopra","No","5","","The place of dreams","Or “a place to be” to be refined. 
I will not dwell on the experience made by Andreas Caminada (and his partner and chef de cuisine Marcel Skibba), it would take up too much space.
The place is lovely, I dare say magical, as well as the castle and the staff all help you live this dream.
Special mention to sommelier Luca Marzullo (Swiss Ticino, not Italian): never seen so much competence and commitment in recommending a wine that could meet our tastes.
Recommendation to live the experience at 360 degrees, then to stay in one of the beautiful rooms of the castle, not to miss the sumptuous morning breakfast.
The price of all this? For those who can afford the last thing to watch, but certainly proportionate to what is offered and absolutely in line with the multi-starred national.","1","https://media-cdn.tripadvisor.com/media/photo-w/2d/a3/7a/6d/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2d/a3/7a/6c/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2d/a3/7a/6b/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2d/a3/7a/6a/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2d/a3/7a/69/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2d/a3/7a/68/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2d/a3/7a/62/caption.jpg","COUPLES","2024-09-30","2024-09-27","2024-09-27","en","Schloss Schauenstein Restaurant","2069731","https://www.tripadvisor.com/ShowUserReviews-g2080066-d2069731-r971550618-Schloss_Schauenstein_Restaurant-Fuerstenau_Canton_of_Graubunden_Swiss_Alps.html"
"970296873","39A31426F9E3E1F6A1D50697965F924B","Venna","aspecialcompany","https://www.tripadvisor.com/Profile/aspecialcompany","https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/10/8c/38/venanzi-v.jpg","Maspalomas","No","5","Value: 5
Service: 5
Food: 5
Atmosphere: 5","Culinary delights","Schauenstein Castle is one of ""The World's 50 Best Restaurants"". Absolutely deserved. This little world of indulgence is one of those Fine Dining Fan-Clou that should be treated regularly. The castle master Andreas Caminada has been delighting with his top cuisine for years. Every course, every Amuse Bouche and the delicate Surprise courses of the Unpacked menu lasting several hours tasted excellent. Here the guest can expect everything; simplicity in the choice of products, up to maximum detail on the plate. Of particular note is the love for the region, which is processed here in various courses. As a guest, you can feel the attention of the processed products, so that a maximum of taste comes to the fork. The wine accompaniment, suitable for each course, from near and far, offers a full pack of pleasure. Evil tongues claim that wine is overtaxing the palate and impairs one's sensory ability. I don't want to share this thesis here. Probably because the wine accompaniment lasts through the evening and complements the great food. The sense of aesthetics runs through the dining room, creating a relaxed atmosphere. Eating at Schauenstein Castle is not an experiment, but a safe value. In this sense; thank you very much for the hospitality and see you next time.","1","https://media-cdn.tripadvisor.com/media/photo-o/2d/7f/9c/e4/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-o/2d/7f/9c/e3/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-o/2d/7f/9c/18/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-o/2d/7f/9c/17/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-o/2d/7f/9c/16/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-o/2d/7f/9c/15/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-o/2d/7f/9c/14/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-o/2d/7f/9c/13/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-o/2d/7f/9c/12/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-o/2d/7f/9c/11/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-o/2d/7f/9c/10/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-o/2d/7f/9c/0f/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-o/2d/7f/9c/0e/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-o/2d/7f/9c/0d/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-o/2d/7f/9c/0c/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-o/2d/7f/9c/09/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-o/2d/7f/9c/08/caption.jpg","COUPLES","2024-08-31","2024-09-18","2024-09-18","en","Schloss Schauenstein Restaurant","2069731","https://www.tripadvisor.com/ShowUserReviews-g2080066-d2069731-r970296873-Schloss_Schauenstein_Restaurant-Fuerstenau_Canton_of_Graubunden_Swiss_Alps.html"
"969857480","444DA0A7A04552F58694F03C8F8A2771","Sylvie R","897sylvier","https://www.tripadvisor.com/Profile/897sylvier","https://media-cdn.tripadvisor.com/media/photo-o/05/d5/07/62/sylvie-r.jpg","Geneva","No","5","Value: 5
Service: 5
Food: 5
Atmosphere: 5","An unforgettable experience!","During the aperitif (additional charge) taken outside on the terrace, we are informed of the menu of your choice (3, 4 or 5 courses), the possibilities of adding a two-course surprise, the wine or à la carte package, an alcohol-free option, we ask you for your allergies, ... The customer is truly listened to, considered and made comfortable. You are also served 7 different salty sweets. What a mouthwash!
Then we take you inside to your table. There are two rooms and about 6 tables per room. Then comes 4 appetizers. And then the dishes. We opted for a surprise dish at first (a real treat the lobster!) but considering the number of dishes we had to resign ourselves not to take the second surprise dish as penultimate dish.
Everything was a treat for the eyes and for the taste buds! Congratulations to the chef and his helpers! Congratulations for the service! In short, BRAVO, for everything!
We took a wine formula for each dish and an alcohol-free formula for each dish. The choice of wines is international and interesting, but we still drink quite a lot in the end. Non-alcohol is very interesting and tests flavours that would not be thought of.
For coffee/tea (extra charge), we were invited to the terrace and we were able to enjoy 6 different sweeties again. 
A superb experience to offer for a great occasion ....","1","https://media-cdn.tripadvisor.com/media/photo-o/2d/79/02/ab/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-o/2d/79/02/aa/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-o/2d/79/02/a9/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-o/2d/79/02/a8/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-o/2d/79/02/a7/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-o/2d/79/02/a6/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-o/2d/79/02/a5/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-o/2d/79/02/a4/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-o/2d/79/02/a3/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-o/2d/79/02/a2/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-o/2d/79/02/a1/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-o/2d/79/02/a0/caption.jpg","COUPLES","2024-09-30","2024-09-15","2024-09-15","en","Schloss Schauenstein Restaurant","2069731","https://www.tripadvisor.com/ShowUserReviews-g2080066-d2069731-r969857480-Schloss_Schauenstein_Restaurant-Fuerstenau_Canton_of_Graubunden_Swiss_Alps.html"
"967377586","007279E7EBD21E30FA7517E9BAF24E24","HB-JLS","HB-JLS","https://www.tripadvisor.com/Profile/HB-JLS","https://media-cdn.tripadvisor.com/media/photo-o/0d/07/1f/a3/jean-luc-s.jpg","Switzerland","No","5","Value: 4
Service: 5
Food: 5
Atmosphere: 5","Hard to do better!","Hard to do better!
The experience by an aperitif of 4 or 5 appetizers then we go to the table and rebel 3 appetizers before moving on to the 5 dishes all magnificent.
All with a superb wine list and impeccable service.
What more can I ask?","1","https://media-cdn.tripadvisor.com/media/photo-o/2d/4d/4f/f9/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-o/2d/4d/4f/7b/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-o/2d/4d/4f/2c/caption.jpg","FRIENDS","2024-08-31","2024-08-29","2024-08-29","en","Schloss Schauenstein Restaurant","2069731","https://www.tripadvisor.com/ShowUserReviews-g2080066-d2069731-r967377586-Schloss_Schauenstein_Restaurant-Fuerstenau_Canton_of_Graubunden_Swiss_Alps.html"
"959943455","A8A3C387A3E1AB756230CF2A76340EED","dr_aaltonen","dr_aaltonen","https://www.tripadvisor.com/Profile/dr_aaltonen","https://media-cdn.tripadvisor.com/media/photo-o/0b/75/be/9d/dr-aaltonen.jpg","Helsinki","No","5","Value: 4
Service: 5
Food: 5
Atmosphere: 5","What a nice place!","The restaurant is located in a very nice country mansion or small castle. There is also a hotel.
Snacks and aperitif is served outside at a very nice terrace. Set menu is enjoyed inside. It has 5 courses, but it's an understatement since there are 16 dishes listed in the menu. 
There is a lobby upstairs you can have coffee and petit fours.
Both food and service were very good. It was quite hot in the dining room but not unbearable. Chef came to discuss with all the guests afterwards. Ambience was relaxed and joyful.
Really nice place, true 3 star!","1","","COUPLES","2024-07-31","2024-07-17","2024-07-17","en","Schloss Schauenstein Restaurant","2069731","https://www.tripadvisor.com/ShowUserReviews-g2080066-d2069731-r959943455-Schloss_Schauenstein_Restaurant-Fuerstenau_Canton_of_Graubunden_Swiss_Alps.html"
"946703341","F1EBD9EF3F340EF3A3CFD818EFB92287","Suu5","Suu5","https://www.tripadvisor.com/Profile/Suu5","https://media-cdn.tripadvisor.com/media/photo-s/07/d1/df/83/suu5.jpg","Switzerland","No","3","","A pity","A lot has changed in this restaurant in recent years. The constantly changing staff, some of whom are under-trained, is one of them. The food is still prepared with great care, but the variety that we used to appreciate so much is missing this time. We have nothing against healthy food, but the fact that 80% of the dishes served are vegetarian, or mainly pickled, sour vegetables, is incomprehensible to us. And the fact that the price has gone up so much is even more disappointing. Goodbye Caminada, that's it.","1","","FAMILY","2024-04-30","2024-04-14","2024-04-14","en","Schloss Schauenstein Restaurant","2069731","https://www.tripadvisor.com/ShowUserReviews-g2080066-d2069731-r946703341-Schloss_Schauenstein_Restaurant-Fuerstenau_Canton_of_Graubunden_Swiss_Alps.html"
"944808428","C3444718ACFFEC36B1085E851BE83840","lauradBorgomanero","lauradBorgomanero","https://www.tripadvisor.com/Profile/lauradBorgomanero","https://media-cdn.tripadvisor.com/media/photo-o/1b/db/45/f6/caption.jpg","","No","5","","Wonderful total experience","I decided to celebrate my birthday at Chef Caminada. Perfect and perfect choice! Beyond the cuisine which has no comparison with other starred restaurants, the wonderful location and the very kind staff, the chef has a way of doing things and total availability that make you feel at home.
I asked if I could visit the castle and the chef himself acted as our guide, chatting and showing us around his house as if we were old friends. Not only is he disarmingly pleasant both for the eyes and for his way of being, but also a chef who knows how to transform freshly harvested raw materials from his fantastic vegetable garden into dishes with top marks each.
The complete dinner we had began with an aperitif in the room on the second floor, with 6 wonderful tastings which already give an idea of his capabilities.
We then moved to the restaurant where our journey included a dozen EXCEPTIONAL courses, accompanied by warm bread and two types of mountain butter. Then pre-dessert and another 6 or 7 small sweet treats and the actual dessert. Finally we return to the upper room for coffee and digestives and continue with the small pastry shop and a delicious mini chocolate mousse for my birthday dessert.
I haven't memorized all the names of the dishes, but the crispy lobster in the bisque, the roe deer, the whitefish and the pumpkin in three consistencies are definitely still in my taste buds. What to say? I couldn't have asked for a better birthday present. We stayed overnight in the Casa Caminada annex and it was all a beautiful dream. When you do something for yourself it's wonderful. Worth returning in the summer to appreciate the outdoor gazebos. Chapeau","1","https://media-cdn.tripadvisor.com/media/photo-w/2b/c3/c1/c7/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2b/c3/c1/c6/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2b/c3/c1/c5/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2b/c3/c1/c4/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2b/c3/c1/c3/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2b/c3/c1/c2/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2b/c3/c1/c1/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2b/c3/c1/c0/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2b/c3/c1/bf/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2b/c3/c1/bd/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2b/c3/c1/bb/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2b/c3/c1/b9/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2b/c3/c1/b7/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2b/c3/c1/b5/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/2b/c3/c1/b3/caption.jpg","COUPLES","2024-03-31","2024-04-01","2024-04-01","en","Schloss Schauenstein Restaurant","2069731","https://www.tripadvisor.com/ShowUserReviews-g2080066-d2069731-r944808428-Schloss_Schauenstein_Restaurant-Fuerstenau_Canton_of_Graubunden_Swiss_Alps.html"
"936588760","2D93DF8534906561851E6A61CA3F05F6","Quadrifoglio916","Quadrifoglio916","https://www.tripadvisor.com/Profile/Quadrifoglio916","https://media-cdn.tripadvisor.com/media/photo-s/1d/2d/21/35/quadrifoglio916.jpg","Switzerland","No","5","Value: 4
Service: 5
Food: 5
Atmosphere: 5","Unforgettable in terms of both cuisine and atmosphere!","Our stay at Schauenstein Castle was marked by unforgettable impressions.

The culinary journey through 5 regionally influenced courses, accompanied by many little surprises, left nothing to be desired.

Much of the vegetables, prepared with creative sophistication and the utmost perfection, grow in the castle's own garden and are simply astonishing in terms of taste and presentation. The fish variations were so tender that a knife was neither necessary nor served. The wine accompaniment to the individual courses was perfectly chosen and explained in a friendly manner with a lot of interesting specialist knowledge. There were again some wines among them that opened your eyes to how diverse the world of wine is.

A subsequent overnight stay in the historic walls of Schauenstein Castle is also well worth it to round off the experience. The rooms (here Suite Erde) are venerable, large rooms and the successful combination of design and antiquity is impressive.

The next morning, a clear breakfast buffet awaits you, mostly with regional products of high quality. Bread, cold cuts and Bircher muesli were wonderful. The egg preparations are again in gourmet style and can be ordered individually on request. Wonderful.

The entire farm complex around the castle, which looks like a small village, is just as interesting. Many discoveries, such as the in-house bakery, coffee roastery, wine storage and the impressive storage cellar reflect the cuisine and the regional origin of the ingredients.

The staff, who accompanied you throughout your stay in an extremely friendly and attentive manner, were also absolutely convincing. The guest feels like they are in the royal yet down-to-earth center, and this in a very friendly, relaxed and not aloof way.

Highest score for food, accommodation and experience. All awards absolutely deserved. We would love to come back to Fürstenau!","1","https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/57/c2/7b/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/57/c2/78/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/57/c2/79/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/57/c2/7d/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/57/c2/7a/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/57/c2/7e/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/57/c2/7c/caption.jpg","COUPLES","2024-01-31","2024-02-02","2024-02-02","en","Schloss Schauenstein Restaurant","2069731","https://www.tripadvisor.com/ShowUserReviews-g2080066-d2069731-r936588760-Schloss_Schauenstein_Restaurant-Fuerstenau_Canton_of_Graubunden_Swiss_Alps.html"
"935548039","6F386D9D7889299DA020F55AA058A20F","Andrea R","AndreaUerikon","https://www.tripadvisor.com/Profile/AndreaUerikon","https://media-cdn.tripadvisor.com/media/photo-o/0d/2d/1f/87/andrearieger.jpg","Uerikon","No","5","Value: 5
Service: 5
Food: 5
Atmosphere: 5","For the 4th time, another fantastic dinner with overnight stay!","Stopover at Schauenstein Castle after a few days in the Engadin. We visited Schauenstein Castle for the fourth time. We were not disappointed this time either. Andreas Caminada and his team are celebrating 20 years of Schauenstein Castle. The reception was, as always, very friendly. The 'Fire' room is spacious, modern and yet furnished with a touch of time-honored style. We felt very comfortable. The dinner in the evening was simply excellent and of a high standard. First the aperitif with fine appetizers was great. The 5-course menu with accompanying wine was a feast for the eyes and the palate. We enjoyed it very much. The service staff were competent and friendly. Perfection even after 20 years from the kitchen and staff. CONGRATULATIONS to the whole team!","1","","COUPLES","2024-01-31","2024-01-25","2024-01-25","en","Schloss Schauenstein Restaurant","2069731","https://www.tripadvisor.com/ShowUserReviews-g2080066-d2069731-r935548039-Schloss_Schauenstein_Restaurant-Fuerstenau_Canton_of_Graubunden_Swiss_Alps.html"
"908203865","7BA446A7041CCB68307D6F53B147C629","Leti16","Pollone1625","https://www.tripadvisor.com/Profile/Pollone1625","https://media-cdn.tripadvisor.com/media/photo-o/05/d9/88/1f/tizleone.jpg","Biella","No","5","","Living a fairy tale... this is how we would summarize our experience at Schauenstein Castle.","The stay at the Castle is a unique experience, every detail... every detail is excellent quality. Our Suite was wonderful... like entering a fairytale world where you can distance yourself from the outside world. The afternoon was spent in the small village with a visit to the various places that are part of the structure and then dinner. I would say an extraordinary experience where Chef Andreas, who we had the pleasure of meeting, expresses his art in every dish. The journey began with an aperitif and then took us to the beautiful dining room: each dish was an emotion of flavors and colours... works of art that first satisfy the eyes and the mind and then you savor the taste... and 'It was a crescendo of quality and creativity'.
Signature dishes that transform a simple vegetable into an unforgettable dish.
The desserts are unforgettable, they are also works of art.
Breakfast was equally rich and even a simple egg was transformed into a dish to remember.
We left the Castle with the certainty that we will return as the emotions and indelible memories make us relive our stay with great happiness.","1","https://media-cdn.tripadvisor.com/media/photo-w/29/f6/a3/7f/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/29/f6/a3/7b/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/29/f6/a3/7a/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/29/f6/a3/79/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/29/f6/a3/78/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/29/f6/a3/77/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/29/f6/a3/76/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/29/f6/a3/75/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/29/f6/a3/74/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/29/f6/a3/73/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-w/29/f6/a3/72/caption.jpg","COUPLES","2023-03-31","2023-08-06","2023-08-05","en","Schloss Schauenstein Restaurant","2069731","https://www.tripadvisor.com/ShowUserReviews-g2080066-d2069731-r908203865-Schloss_Schauenstein_Restaurant-Fuerstenau_Canton_of_Graubunden_Swiss_Alps.html"
