"Review Id","User ID","Display Name","User Name","User Profile","User Avatar","User Location","User Is Verified","Rating","Additional Ratings","Review Title","Review Text","Helpful Votes","Photos","Trip Type","Stay Date","Created Date","Published Date","Language","Location","Location Id","URL"
"943435243","51A0D7689C316E21B838F1362C101487","SeaM","GeoCru13","https://www.tripadvisor.com/Profile/GeoCru13","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/eb/43/default-avatar-2020-11.jpg","","No","5","","What a guy, what a place, what an experience ","What a fabulous chef, his warmth, humour, and culinary skills second to none, as if we were guests in his home. As non-Japanese speakers, we were a novelty, but  we were made to feel special and part of his culture due to the intimate setting. We will never forget him. ","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/b0/a2/5b/caption.jpg","COUPLES","2024-03-31","2024-03-22","2024-03-22","en","Soujiki Nakahigashi","1766589","https://www.tripadvisor.com/ShowUserReviews-g298564-d1766589-r943435243-Soujiki_Nakahigashi-Kyoto_Kyoto_Prefecture_Kinki.html"
"878545321","BF63A1C7CD251C815A2CB3C579F23B04","Vestry","robandgriff33","https://www.tripadvisor.com/Profile/robandgriff33","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e9/60/default-avatar-2020-64.jpg","New York City","No","1","","The Emperor has no clothes","Each course was more disappointing than the last. Nothing appeared to be freshly prepared. Delightful staff couldn’t compensate for the feeling of being held hostage to endless unattractive food. Even the steak was chewy. Sorry.","1","","COUPLES","2023-02-28","2023-02-13","2023-02-13","en","Soujiki Nakahigashi","1766589","https://www.tripadvisor.com/ShowUserReviews-g298564-d1766589-r878545321-Soujiki_Nakahigashi-Kyoto_Kyoto_Prefecture_Kinki.html"
"752536240","A49B509A9591C9CD4B0136C71BC9357C","T.D.","t0bynd","https://www.tripadvisor.com/Profile/t0bynd","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e8/5b/default-avatar-2020-61.jpg","","No","1","Value: 1
Service: 1","Wouldn't let me dine because I'm a foreign national ""because you look foreign, others will become nervous during corona""","I speak Japanese and live in Japan. They confirmed they had space in April 2020, but prior to accepting my booking, asked: ""are you gaikokujin (foreigner)?"" 

Upon confirming I was, but that I live in Japan, they responded - shockingly - ""sorry, but we cannot serve you; due to corona, other customers will become nervous and uncomfortable if they see you”. 

I am a mega foodie and eat at a lot of Michelins and other high end spots (at least once a week), mostly in Tokyo but also throughout Japan; not once have I been turned away because of my nationality, including during the Corona outbreak -- until Sojiki Nakahigashi.","7","","NONE","2020-04-30","2020-04-12","2020-04-12","en","Soujiki Nakahigashi","1766589","https://www.tripadvisor.com/ShowUserReviews-g298564-d1766589-r752536240-Soujiki_Nakahigashi-Kyoto_Kyoto_Prefecture_Kinki.html"
"695798583","1F6E152EBAD8CA561081A920C04FE4A0","DC Bul","dconleave","https://www.tripadvisor.com/Profile/dconleave","https://media-cdn.tripadvisor.com/media/photo-o/17/ca/f7/aa/dconleave.jpg","Macau","No","5","Value: 5
Service: 5
Food: 5","Lively Kaiseki in Kyoto","Nakahigashi is a great little Kaiseki restaurant with a very friendly Owner-chef Hisao Nakahigashi, who serves guests personally at the counter with real heart.

The cuisine highlights many of the local vegetables as well as seasonal fish, seafood, and meats, and there is extra helpings of the 'crispy rice' at the end if you feel you need a bit more - served with Malden salt and a homemade sansho oil (the portions may look small but they are very filling).  We had some great dishes - the white miso soup was amazing - and the whole meal was an experience.

If you're in Kyoto and you want something a bit special -this is a first rate choice.","0","","FAMILY","2019-07-31","2019-08-05","2019-08-05","en","Soujiki Nakahigashi","1766589","https://www.tripadvisor.com/ShowUserReviews-g298564-d1766589-r695798583-Soujiki_Nakahigashi-Kyoto_Kyoto_Prefecture_Kinki.html"
"595813510","DEDCB8FE557DFD67A60B8DF1FD2F809F","FlyingwithRice","FlyingwithRice","https://www.tripadvisor.com/Profile/FlyingwithRice","https://media-cdn.tripadvisor.com/media/photo-o/10/94/c4/c0/fryingwithrice.jpg","Stanford","No","5","","Best Ayu and White Rice!","Always good. Always amazing. It’s very difficult to make a reservation, but it was my lucky day. They got sudden cancellation. 
In this season, many Japanese restaurants are serving Grilled Ayu, but This Ayu is Best of the Best. They grilled the head parts well done, and body part is still fluffy and flavorful.
Also don’t miss out their speciality dish. Their specialty is white rice. You will understand how different between their white rice and others.
One of best restaurant in Kyoto or Japan.","1","https://media-cdn.tripadvisor.com/media/photo-m/1280/13/ac/f8/77/photo6jpg.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/13/ac/f8/76/photo5jpg.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/13/ac/f8/75/photo4jpg.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/13/ac/f8/74/photo3jpg.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/13/ac/f8/73/photo2jpg.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/13/ac/f8/72/photo1jpg.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/13/ac/f8/71/photo0jpg.jpg","FRIENDS","2018-05-31","2018-07-13","2018-07-13","en","Soujiki Nakahigashi","1766589","https://www.tripadvisor.com/ShowUserReviews-g298564-d1766589-r595813510-Soujiki_Nakahigashi-Kyoto_Kyoto_Prefecture_Kinki.html"
"529903956","70A1F38B6C904D0BD6BFF430CC46E296","Sean C","seancG7659JZ","https://www.tripadvisor.com/Profile/seancG7659JZ","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e4/ca/default-avatar-2020-51.jpg","Sydney","No","5","","Technical excellence - and yummy!!!","This is a restaurant for ‘Foodies’!

Amazing dishes delivered professionally and with great technical excellence. 

It’s yummy food in any context due to the combination of flavors and delicate preparation. 

It could be considered expensive if you don’t appreciate the effort that goes into sourcing amazing local ingredients and preparing them in a manner that honors their heritage. 
 
But it’s cheap if you do have some understanding of fresh produce, preparation and cooking to produce an incredible balance of tastes within each course. 

This is effectively a Japanese degustation and there were a couple of course that my wife and I wouldn’t have ordered a la Carte. But given that we enjoyed everything and the entire meal was well balanced. 

Don’t miss this restaurant if you’re a Foodie visiting Kyoto for only a few days. 

But you’ll need to book before you come as this place is almost always booked out.  ","1","","FAMILY","2017-10-31","2017-10-04","2017-10-04","en","Soujiki Nakahigashi","1766589","https://www.tripadvisor.com/ShowUserReviews-g298564-d1766589-r529903956-Soujiki_Nakahigashi-Kyoto_Kyoto_Prefecture_Kinki.html"
"483974339","13B038A56BA058E410D0827A3B0827D7","piatty73","piatty73","https://www.tripadvisor.com/Profile/piatty73","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e8/91/default-avatar-2020-62.jpg","Houston","No","2","","Terrible","There is no ambiance and the main course consisted of one smoked salty sardine with some potato and rise on the side. A chef could see this did not please us so he gave us some crispy rise as well. Compared to our meals in Tokyo this was terrible. Apparently you have to get the $180 pp meal to get the two slices of beef as a course. Enough said.","2","","COUPLES","2017-05-31","2017-05-13","2017-05-13","en","Soujiki Nakahigashi","1766589","https://www.tripadvisor.com/ShowUserReviews-g298564-d1766589-r483974339-Soujiki_Nakahigashi-Kyoto_Kyoto_Prefecture_Kinki.html"
"373828353","B9B725CB1758422D11592E1DC313F2F5","Ben L","E3917ZTbenl","https://www.tripadvisor.com/Profile/E3917ZTbenl","https://media-cdn.tripadvisor.com/media/photo-s/0b/19/9d/d4/ben-l.jpg","","No","5","Value: 5
Service: 5
Food: 5","Unusual, delightful kaiseke","This is the perfect restaurant for anyone visiting Japan who: a) likes vegetables, b) wants to experience the kaiseke form, and c) doesn't mind being the only foreigner in a restaurant.  We ate at several Michelin-starred restaurants across Japan, and Nakahigashi is extraordinary in the pack.  The chef's use of vegetables that he collects and his obvious desire to connect with diners are extraordinary.  We began the evening upstairs in a private room, but when 2 counter seats cleared, the chef invited us down and made us feel like part of the family. The food is on par with the hospitality.  I won't soon forget the white miso soup. We would go back in a heartbeat.","2","","COUPLES","2016-05-31","2016-05-17","2016-05-17","en","Soujiki Nakahigashi","1766589","https://www.tripadvisor.com/ShowUserReviews-g298564-d1766589-r373828353-Soujiki_Nakahigashi-Kyoto_Kyoto_Prefecture_Kinki.html"
"329624309","5AEF86F0ADD8E800F834B4FE0B5C4F0E","victoriouswong","victoriouswong","https://www.tripadvisor.com/Profile/victoriouswong","https://media-cdn.tripadvisor.com/media/photo-o/0e/97/e0/0e/victor-w.jpg","","No","5","Value: 5
Service: 5
Food: 5","The NOMA of Japan Transforms Your Perspective on Food","The very best meal I had in Tokyo and Kyoto was here. It's a 2-star Michelin restaurant that is very hard to make a reservation (only about a dozen seats and a lot of regulars who make reservations in advance). However, if you can splurge and get in, then you'll be in for a treat of your life. Our hotel concierges (Ritz Carlton and the Yoshikawa Inn both tried for us) were able to get us on a waitlist and fortunately someone dropped out. Normally you need to book at least a month in advance.

The chef/owner goes and forages the mountain every day for fresh produce (it's basically the Japanese version of Noma). There's a heavy emphasis on the local vegetables and seasonality. There's also a bent towards seafood protein over land. There are so many courses and you'll leave full no matter how hungry you are. 

You can't really recommend a particular thing cause the menu changes so often but basically expect to taste whatever season you're in and the local flavors. Everything was just so beautifully presented and tasted like the embodiment of the season at its peak.

The chef tried his best to speak English to us and did a pretty good job actually of explaining the intricate dishes and their ingredients. Some of the regular patrons who had superior English helped out in explaining but it's clear that they don't get as many non-Japanese guests as Japanese guests. But they were all very kind and helpful, which made the whole evening so wonderful to share the experience with such kind strangers.

You can tell the chef takes enormous pride in his food and has a lot of confidence in his skills -- as he should. 

In the end, the chef even walked us out to our taxi and gave us his business card which was a very nice touch. I will remember this experience forever as truly magical and as having transformed my perspective on Japanese cuisine and what's possible.","2","https://media-cdn.tripadvisor.com/media/photo-o/09/a0/97/66/sojiki-nakahigashi.jpg
https://media-cdn.tripadvisor.com/media/photo-o/09/a0/97/74/sojiki-nakahigashi.jpg
https://media-cdn.tripadvisor.com/media/photo-o/09/a0/97/83/sojiki-nakahigashi.jpg
https://media-cdn.tripadvisor.com/media/photo-o/09/a0/97/a2/sojiki-nakahigashi.jpg
https://media-cdn.tripadvisor.com/media/photo-o/09/a0/97/af/sojiki-nakahigashi.jpg
https://media-cdn.tripadvisor.com/media/photo-o/09/a0/97/b6/sojiki-nakahigashi.jpg
https://media-cdn.tripadvisor.com/media/photo-o/09/a0/97/c1/sojiki-nakahigashi.jpg
https://media-cdn.tripadvisor.com/media/photo-o/09/a0/97/c7/sojiki-nakahigashi.jpg
https://media-cdn.tripadvisor.com/media/photo-o/09/a0/97/d2/sojiki-nakahigashi.jpg
https://media-cdn.tripadvisor.com/media/photo-o/09/a0/97/da/sojiki-nakahigashi.jpg
https://media-cdn.tripadvisor.com/media/photo-o/09/a0/97/f1/sojiki-nakahigashi.jpg
https://media-cdn.tripadvisor.com/media/photo-o/09/a0/97/fb/sojiki-nakahigashi.jpg
https://media-cdn.tripadvisor.com/media/photo-o/09/a0/98/04/sojiki-nakahigashi.jpg
https://media-cdn.tripadvisor.com/media/photo-o/09/a0/98/09/sojiki-nakahigashi.jpg
https://media-cdn.tripadvisor.com/media/photo-o/09/a0/98/0d/sojiki-nakahigashi.jpg","COUPLES","2015-11-30","2015-11-28","2015-11-28","en","Soujiki Nakahigashi","1766589","https://www.tripadvisor.com/ShowUserReviews-g298564-d1766589-r329624309-Soujiki_Nakahigashi-Kyoto_Kyoto_Prefecture_Kinki.html"
"278130838","7751D490D79BC9E0E77A2E0EDC56A6E6","Jurgen B","JurgenB435","https://www.tripadvisor.com/Profile/JurgenB435","https://media-cdn.tripadvisor.com/media/photo-s/07/b6/3c/d2/jurgen-b.jpg","Brussels","No","5","Value: 5
Service: 5
Food: 5","Fantastic dinner, extraordinary","Very good price quality ratio. Really worth his two Michelin stars, even to Belgian standards. We were so lucky somebody cancelled the day before so we could get in. We were also lucky his cute son was in the country since he could explain all the courses in detail in fluent English. They did not offer alcoholic beverages right away, we had to ask for them, they don't have a drinks menu. What makes it even more authentic. So glad afterwards, when we got the bill, their sakes were at very normal prices. Also the incredible, typical Japanese courtesy by the chef and his son to follow us outside and greeting us at the taxi door. Important to know: this is natural cuisine, not cooking special combinations like French top cuisine, which remains therefore a higher category than the Japanese, as far as I am concerned. Still absolutely worth it!","2","","COUPLES","2015-05-31","2015-06-05","2015-06-05","en","Soujiki Nakahigashi","1766589","https://www.tripadvisor.com/ShowUserReviews-g298564-d1766589-r278130838-Soujiki_Nakahigashi-Kyoto_Kyoto_Prefecture_Kinki.html"
