"Review Id","User ID","Display Name","User Name","User Profile","User Avatar","User Location","User Is Verified","Rating","Additional Ratings","Review Title","Review Text","Helpful Votes","Photos","Trip Type","Stay Date","Created Date","Published Date","Language","Location","Location Id","URL"
"967689057","D08453DEE08F5EA286CD863DE9992593","Poopdogg","Poopdogg","https://www.tripadvisor.com/Profile/Poopdogg","https://media-cdn.tripadvisor.com/media/photo-o/17/60/d2/67/poopdogg.jpg","Los Angeles","No","5","Value: 5
Service: 5
Food: 5
Atmosphere: 5","Word's Best Vegan Restaurant","The service here was exceptional. Everyone who greeted me here seemed to remember my special requests and acted as if they genuinely cared. This more of an experience than a place to eat food at. The food itself was special. Most vegan places give you cliche cashew butters and mushroom steaks. However, this place was special and gave unusual ingredients you rarely see anywhere else, such as Chinese mahogany. This is a once in a lifetime place and no ordinary restaurant at all.","0","","SOLO","2024-08-31","2024-08-31","2024-08-31","en","De Nieuwe Winkel","2430614","https://www.tripadvisor.com/ShowUserReviews-g188569-d2430614-r967689057-De_Nieuwe_Winkel-Nijmegen_Gelderland_Province.html"
"934701823","7A91BAD9DD057677647AA669468138B5","Coastal34348810760","Coastal34348810760","https://www.tripadvisor.com/Profile/Coastal34348810760","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e3/6a/default-avatar-2020-47.jpg","","No","5","Value: 5
Service: 5
Food: 5
Atmosphere: 5","Had an absolutely delightful dining experience at De Nieuwe Winkel in Nijmegen!","Despite playfully poking fun at the traditional Dutch eating habits, my dining experience over the past year has been nothing short of extraordinary. When my husband mentioned that De Nieuwe Winkel in Nijmegen was crowned the Best Vegetable Restaurant in the World two years in a row by We're Smart, I knew that I had to experience it for myself.
We took a spontaneous detour, canceling our reservation at L'Arpège in Paris for our anniversary dinner to savor the flavors of Chef Emile van der Staak's Botanical Gastronomy. Tucked away in the former Catholic orphanage of Nijmegen, finding this hidden gem added an extra layer of adventure to our evening.
Chef Emile's dedication to showcasing the best of Dutch ingredients amazed us. Nearly everything sourced locally, from Food Forest Ketelbroek to Ommuurde Tuin, Bodemzicht, and even green tea from Brabant. It's a true celebration of eating local taken to the next level.
In Chef Emile's words, ""Once nature has done its work, it is our turn. We pick. Smell. Taste. Analyze. Ferment. Cook. Until there is something on your plate that amazes and overwhelms you.""
Our enthusiasm for tasting the custom-made botanical drink pairings led to an exclusive tour of their lab. Witnessing the craftsmanship behind the scenes, from cheese to tempe, nukazuke, and all the botanical drinks, was an eye-opening experience.
De Nieuwe Winkel is not just a restaurant; it's a culinary sanctuary where nature's bounty is transformed into art on your plate.","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/41/21/7a/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/41/21/78/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/41/21/79/caption.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/41/21/7b/caption.jpg","FAMILY","2024-01-31","2024-01-19","2024-01-19","en","De Nieuwe Winkel","2430614","https://www.tripadvisor.com/ShowUserReviews-g188569-d2430614-r934701823-De_Nieuwe_Winkel-Nijmegen_Gelderland_Province.html"
"920159094","4471C4C46215BC1F9461E03D771EAFB2","DutchAlfred","DutchAlfred","https://www.tripadvisor.com/Profile/DutchAlfred","https://media-cdn.tripadvisor.com/media/photo-s/01/2c/37/85/dutchalfred.jpg","","No","2","Value: 3
Service: 2
Food: 4
Atmosphere: 4","Not interested in clients' opinions","Let's start with the positive: the food is innovative and brings you a complete new range of flavours. And the service in general is on spot, yet informal. 
Now the flipside: I did not like certain dishes, which can happen. But no one asks how the dish was when they clear it, and when I told them that I did not like a dish, the only question was 'Shall I then clear it?'
I would have expected that if you don't like two or three dishes (and they are all a surprise for you) that you offer an alternative. Or at least a free coffee at the end. But nothing.
When I raised this to the chef/owner, he told me that this did not fit in his cooking process and that he actually was not interested in his clients' feedback on the dishes. Which I find really odd for a 2-Michelin star restaurant with these prices. I told him I felt dissatisfied with my restaurant visit and he let me go. 'Have a pleasant life!' one of his staff shouted at me.","0","","FAMILY","2023-10-31","2023-10-07","2023-10-07","en","De Nieuwe Winkel","2430614","https://www.tripadvisor.com/ShowUserReviews-g188569-d2430614-r920159094-De_Nieuwe_Winkel-Nijmegen_Gelderland_Province.html"
"883771043","B245BC8BE41B23994ED7EA794333380A","RochelleA","Rochelle1976A","https://www.tripadvisor.com/Profile/Rochelle1976A","https://media-cdn.tripadvisor.com/media/photo-o/24/29/4c/1b/ludmanna75009.jpg","Paris","No","5","Value: 5
Service: 5
Food: 5","Plant based at the highest level!","an amazing experience from the first to the last dish!
We loved the food, the bread, the butter and the cheese is not to be missed ","0","","COUPLES","2023-02-28","2023-03-27","2023-03-27","en","De Nieuwe Winkel","2430614","https://www.tripadvisor.com/ShowUserReviews-g188569-d2430614-r883771043-De_Nieuwe_Winkel-Nijmegen_Gelderland_Province.html"
"874360673","B7F3A90E0E54B1EF381E1442046BBC74","maaikepypekamp","maaikepypekamp","https://www.tripadvisor.com/Profile/maaikepypekamp","https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/6f/a5/c8/caption.jpg","Groningen","No","3","Value: 2
Service: 4
Food: 3","Unique, surprising but also disappointing","We went to De Nieuwe Winkel in December with a party of 4. We opted for the 9-course menu and added an extra ""cheese platter"" dish. All of the dishes, even for well-seasoned vegans, were surprising in that many were unrecognisable with unique appearances and tastes. The sunflower butter and accompanying crackers, for example, were delicious. The use of unusual ingredients such as a local lemongrass and Kliswortel is admirable.  However, several dishes were also disappointing: the coiled cabbage (with silky tofu) and the (undercooked?) leek (in the superb Spirulina algae broth) were stringy and tough to break down; the ""chocolate"" desert was very oily; and the vegan cheese dish wrapped in vine leaves was rather distasteful; and the “risotto” was too rich. The wine pairing was OK (the smoked white wine is perhaps an acquired taste) and the non-alcohol version is to be recommended with unusual tastes. The service is very extravagant with waiters calling out dishes in unison and a bit over the top obsequiousness. Although we enjoyed the experience, I left without feeling inspired and will not readily return.","0","https://media-cdn.tripadvisor.com/media/photo-w/27/b8/ee/a6/super-yummy-crisps.jpg
https://media-cdn.tripadvisor.com/media/photo-w/27/b8/ee/92/local-lemon-grass-tartlets.jpg
https://media-cdn.tripadvisor.com/media/photo-w/27/b8/ee/85/risotto.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/27/b8/ee/74/chocolate-desert.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/27/b8/ee/6b/silky-tofu-and-cabbage.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/27/b8/ee/5a/spirulina-algae-broth.jpg","NONE","2022-12-31","2023-01-08","2023-01-08","en","De Nieuwe Winkel","2430614","https://www.tripadvisor.com/ShowUserReviews-g188569-d2430614-r874360673-De_Nieuwe_Winkel-Nijmegen_Gelderland_Province.html"
"851884724","566949A2818A0BCAA78468E01E921042","n_wiedenhof","n_wiedenhof","https://www.tripadvisor.com/Profile/n_wiedenhof","https://media-cdn.tripadvisor.com/media/photo-o/16/88/c4/3b/n-wiedenhof.jpg","Nuenen","No","5","Value: 5
Service: 5
Food: 5","Unique in The  Netherlands  a Vegan two stars","Really unique a vegan Michelin two stars restaurant. One drawback: fully booked and again fully booked so book firmly two months or more in advance. But then you will enjoy super fine, clean, bio, wild, creatively prepared, steamed, roasted, fermented, extracted, squeezed, mandolinized, and what have you, dishes you never tasted before. Wines and beers: same. 
But as there is no price list for the drinks, no written indication of what there is (and be sure: a great abundancy there is) you could be tempted to ask for a price indication. Do. It is OK, not exaggerated. With the menu there comes a standard water service, bubble and still, for 7 € unlimited refill per 2 menus, at least that I extracted from the bill. A six course dinner, amuse bouche and bread comes to € 100.- Be surprised also of the drinks, alcoholic and home prepared astonishing non-alcohol drinks. 
Super staff, great knowledge. No posh surrounding, no posh people.","1","
https://media-cdn.tripadvisor.com/media/photo-s/25/16/fb/c8/fine-salad.jpg","NONE","2022-08-31","2022-08-04","2022-08-04","en","De Nieuwe Winkel","2430614","https://www.tripadvisor.com/ShowUserReviews-g188569-d2430614-r851884724-De_Nieuwe_Winkel-Nijmegen_Gelderland_Province.html"
"823741689","C966223D26DACAE6DE6CBC14F2D05B5F","Ursina S","sinastau","https://www.tripadvisor.com/Profile/sinastau","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e5/2b/default-avatar-2020-52.jpg","","No","5","Value: 5
Service: 5
Food: 5","Great experience!","The overall experience was great! The staff explained the different menu options nicely and helped us make our choice. The food was amazing (vegetarian, not sure if also vegan) with so many interesting combinations which always convinced!
What I also enjoyed was seeing the kitchen, which was part of the dining room. So fascinating to watch!
I highly recommend it for with parents, friends, couples.","0","","NONE","2021-07-31","2022-01-02","2022-01-02","en","De Nieuwe Winkel","2430614","https://www.tripadvisor.com/ShowUserReviews-g188569-d2430614-r823741689-De_Nieuwe_Winkel-Nijmegen_Gelderland_Province.html"
"810300815","80B0680CC80D6A0A6B532DFA45FC029C","Henkmartin","Henkmartin","https://www.tripadvisor.com/Profile/Henkmartin","https://media-cdn.tripadvisor.com/media/photo-f/01/2e/70/60/avatar038.jpg","Heelsum","No","5","Value: 4
Service: 5
Food: 5","Perfection","Perfection indeed.

Me and my wife did make a reservation at De Nieuwe Winkel based on suggestion of our son. Wow, we have not been disappointed. Both food, service and total experience have been perfect. Thanks to the complete team of De Nieuwe Winkel.","1","","NONE","2021-08-31","2021-09-16","2021-09-16","en","De Nieuwe Winkel","2430614","https://www.tripadvisor.com/ShowUserReviews-g188569-d2430614-r810300815-De_Nieuwe_Winkel-Nijmegen_Gelderland_Province.html"
"804862027","586310A4957F7E48DB4CFDB24FE504FD","Sean M","Sean_in_NL","https://www.tripadvisor.com/Profile/Sean_in_NL","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/48/default-avatar-2020-15.jpg","The Netherlands","No","5","Value: 5
Service: 5
Food: 5","Unbelievable","I can't believe that I'm writing this review. 

I am a prime rib and Bordeaux sort of person who typically eats a limited range of vegetables. But, in these pandemic times, we have seen our (vegetarian) son twice in two years and wanted to have a treat. I was just hoping to survive it.

Truly blown away. The creativity, the combinations, the complexity of flavors, the knowledge and enthusiasm of everyone on staff. I have been to a reasonable number of Michelin star restaurants, but this one was extraordinary. As I told a friend, they have umami in buckets. I honestly had no idea you could create such rich, complex flavors without meat. The dark fermented garlic should be exhibit one.

I mentioned to the chef that I had no idea what you could achieve with fermentation and pan searing. He said that ""you have to build it up in layers: fermentation, searing, drying oven, vegetable bouillon...""

A special place. I recommend it.","4","","NONE","2021-08-31","2021-08-19","2021-08-19","en","De Nieuwe Winkel","2430614","https://www.tripadvisor.com/ShowUserReviews-g188569-d2430614-r804862027-De_Nieuwe_Winkel-Nijmegen_Gelderland_Province.html"
"720977952","7F077BDC102BDF2DF75A1B4BC715538C","Rayann Elzein","rayannelzein","https://www.tripadvisor.com/Profile/rayannelzein","https://media-cdn.tripadvisor.com/media/photo-o/16/17/45/62/rayannelzein.jpg","Nijmegen","No","2","Value: 1
Service: 4
Food: 2","Who are they kidding?","I know that this restaurant changes their menu regularly so maybe we were just unlucky when we ate there. But with what we ate, I just wonder: who are they kidding? We chose the 6-course surprise menu with wine pairing. We got 6 tiny courses, with barely anything to eat in each of them, from a tiny piece of pumpkin to a tiny piece of leek. Luckily the bread was nice otherwise I would have had to have an actual dinner when coming back home. Out of the 6 wines, 2 were some kind of beers that have nothing to do in this pairing. Tasteless, very sour and extremely disappointing.
The dessert was the cherry on the cake, although I wish there had been actual cake and cherry. Hay ice cream sandwich between two hay cookies. Maybe it's very original and unique but come on.
So, we paid 240 euros for 2 for a disappointing very light dinner. But hey, it's hype to be vegetarian, right? So why would they not enjoy charging customers so much to serve them the most basic ingredients (remember, hay!).
I don't give a 1-star rating because some of the dishes were tasty enough, but it definitely does not deserve more than 2.","2","","NONE","2019-10-31","2019-10-24","2019-10-24","en","De Nieuwe Winkel","2430614","https://www.tripadvisor.com/ShowUserReviews-g188569-d2430614-r720977952-De_Nieuwe_Winkel-Nijmegen_Gelderland_Province.html"
