"Review Id","User ID","Display Name","User Name","User Profile","User Avatar","User Location","User Is Verified","Rating","Additional Ratings","Review Title","Review Text","Helpful Votes","Photos","Trip Type","Stay Date","Created Date","Published Date","Language","Location","Location Id","URL"
"757867345","73BBCC152070DA41CA14BADAC5787DFD","Antonello1979","Antonello1979","https://www.tripadvisor.com/Profile/Antonello1979","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f1/b8/default-avatar-2020-22.jpg","Modena","No","5","","One of the best experience in last 2 years","We are a foody couple and like visiting restaurants. It’sa while we wanted to visit Il Piastrino and it was worth waiting.
Place is very cousy though minimal, the stone rooms combine very well aged rooms with modern items like iron lamps, mirrors...
Music is low and charming, service excellent from start to finish.
Disges presentation well done and dishes have very surprising ideas.
We irdered a “ radici”( roots) menu at only 55 euro each for a 6 course menu plus 3 welcome snacks that can count as proper dishes.
Wine list is very well done, i would add some slovenian wines more because its white wines are simply uniques.
We tasted an Istruan Malvasia by Fon( Vinogradi), 55 euro for a wine you can find at 30/35 by the producer so quite burgain.
We will come back, this is one of the place that impressed us the mist in the oast 2 years.
Very well done!","1","https://media-cdn.tripadvisor.com/media/photo-w/1b/70/52/33/photo0jpg.jpg
https://media-cdn.tripadvisor.com/media/photo-w/1b/70/52/34/photo1jpg.jpg
https://media-cdn.tripadvisor.com/media/photo-w/1b/70/52/35/photo2jpg.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/1b/70/52/36/photo3jpg.jpg
https://media-cdn.tripadvisor.com/media/photo-m/1280/1b/70/52/37/photo4jpg.jpg","COUPLES","2020-06-30","2020-06-21","2020-06-21","en","Il Piastrino","1769953","https://www.tripadvisor.com/ShowUserReviews-g1575031-d1769953-r757867345-Il_Piastrino-Pennabilli_Province_of_Rimini_Emilia_Romagna.html"
"501264679","82886C4006D19E56FB9DE3926627FDC8","mvanderg","mvanderg","https://www.tripadvisor.com/Profile/mvanderg","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e8/5b/default-avatar-2020-61.jpg","","No","5","","Great ambiance, friendly people, superb food!","We had a wonderful dinner experience in Il Piastrino!
We took the (6 or was it 7 course?) Contemporaneo menu (€58) and were knocked out by the quality.
The bread only was already so good that we couldn't resist eating too much and had to leave a little of the main course, the delicious lamb.
The highlight was the thymus (Animelle), perfectly prepared, very soft, superb taste.
All over very subtle tastes, textures and wonderful presentation. Good and very friendly waiter and a pleasant serving speed. The restaurant definitely deserves its stella (star).
Wine book was incredible and our choice of 2008 Ronco del Re Sauvignon was perfectly fitting the menu.
The €165 we finally paid for the two of us would be double in The Netherlands for a Michelin star restaurant.
We will come back there the next time in Pennabilli, can't wait.","0","https://media-cdn.tripadvisor.com/media/photo-o/0f/dc/ef/63/photo0jpg.jpg
https://media-cdn.tripadvisor.com/media/photo-o/0f/dc/ef/64/photo1jpg.jpg
https://media-cdn.tripadvisor.com/media/photo-o/0f/dc/ef/65/photo2jpg.jpg
https://media-cdn.tripadvisor.com/media/photo-o/0f/dc/ef/66/photo3jpg.jpg
https://media-cdn.tripadvisor.com/media/photo-o/0f/dc/ef/67/photo4jpg.jpg
https://media-cdn.tripadvisor.com/media/photo-o/0f/dc/ef/68/photo5jpg.jpg
https://media-cdn.tripadvisor.com/media/photo-o/0f/dc/ef/69/photo6jpg.jpg
https://media-cdn.tripadvisor.com/media/photo-o/0f/dc/ef/6a/photo7jpg.jpg
https://media-cdn.tripadvisor.com/media/photo-o/0f/dc/ef/6b/photo8jpg.jpg","COUPLES","2017-07-31","2017-07-12","2017-07-12","en","Il Piastrino","1769953","https://www.tripadvisor.com/ShowUserReviews-g1575031-d1769953-r501264679-Il_Piastrino-Pennabilli_Province_of_Rimini_Emilia_Romagna.html"
"422486233","31E84F06C8830D9C3170233CD75D1EC5","Winnie2848","Winnie2848","https://www.tripadvisor.com/Profile/Winnie2848","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f4/5d/default-avatar-2020-32.jpg","","No","5","Value: 5
Service: 5
Food: 5","Perfect location and accommodation for a romantic Wedding.","This place was more than perfect from beginning to end. All the guests stayed in different buildings on site. It exceeded all my expectations in every way. The staff were always available to help and make our stay perfect. The food was truly delicious and plentiful. My daughter and son-in-law couldn't have found a more perfect location. Look forward to a return visit.","2","","FAMILY","2016-09-30","2016-09-26","2016-09-26","en","Il Piastrino","1769953","https://www.tripadvisor.com/ShowUserReviews-g1575031-d1769953-r422486233-Il_Piastrino-Pennabilli_Province_of_Rimini_Emilia_Romagna.html"
"420857211","E1B960463A9404192E04339A2EF7B128","Jean-Louis B","12jeanlouisb","https://www.tripadvisor.com/Profile/12jeanlouisb","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e8/ea/default-avatar-2020-63.jpg","London","No","4","Value: 5
Service: 5
Food: 4","Fab place for a ""country wedding""","I was a guest for several days at the occasion of an international wedding with guests from all over the world.  The place was easy to find, the food was great and plentiful and the service was absolutely excellent.","0","","FRIENDS","2016-09-30","2016-09-21","2016-09-21","en","Il Piastrino","1769953","https://www.tripadvisor.com/ShowUserReviews-g1575031-d1769953-r420857211-Il_Piastrino-Pennabilli_Province_of_Rimini_Emilia_Romagna.html"
"420855393","C0F6148BC561811A1AD9999EAB83089D","Frederik J","790frederikj","https://www.tripadvisor.com/Profile/790frederikj","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f4/5d/default-avatar-2020-32.jpg","","No","4","","Wedding guest in italien","Great place and location with nice staff for a wedding. The whole quest list stayed there for multiple apartments located at different locations in the vicinity","0","","FAMILY","2016-09-30","2016-09-21","2016-09-21","en","Il Piastrino","1769953","https://www.tripadvisor.com/ShowUserReviews-g1575031-d1769953-r420855393-Il_Piastrino-Pennabilli_Province_of_Rimini_Emilia_Romagna.html"
"402875404","C5235E95BC523CF5E3B93264DDB86DEA","luvaldesg","luvaldesg","https://www.tripadvisor.com/Profile/luvaldesg","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ee/68/default-avatar-2020-9.jpg","Mexico City","No","5","Value: 4
Service: 5
Food: 5","Exquisite","From beginning to end the experience is amazing! You arrive to a beautiful and cozy place, you instantly feel comfortable and ready to eat.
Claudia the wives owner hands you the menu answering any question you might have as Ivano the sommelier recommends the wine from an enormous list of options. Both very friendly and welcoming.
The food is excellent, a complete enjoyable experience, every time you get a bite you feel more and more amazed. Delicious!!
Everyone chose their plates except from my brother in law wich decided to order a fixed menu, perfect option!
By the end you ll feel satisfied but definitely have to try the desserts, soooo good! We ate them with a dessert wine, perfect combination.
Riccardo the chef and owner gave us an affectionate farewell, its indubitably a place to visit!!","2","","FAMILY","2016-07-31","2016-08-08","2016-08-08","en","Il Piastrino","1769953","https://www.tripadvisor.com/ShowUserReviews-g1575031-d1769953-r402875404-Il_Piastrino-Pennabilli_Province_of_Rimini_Emilia_Romagna.html"
"367933052","386244A3B3F1BD359E60ABBE4D81E83E","BIG_VINX","BIG_VINX","https://www.tripadvisor.com/Profile/BIG_VINX","https://media-cdn.tripadvisor.com/media/photo-s/03/06/13/df/vinx1978.jpg","Milan","No","5","Value: 5
Service: 5
Food: 5","This dining experience was so pleasant and delightful.","A moment of perfection is a rare event , dining at Il Piastrino gave me that moment which doesn't come by too often in life, being in this reastaurant feels very much like home. Great light and well constructed meal with such amazing staff that were extremely friendly and knowledgeable. The decor was simple but extremely elegant. Very well kept grounds, relaxing and beautiful mix of architecture and nature.","0","https://media-cdn.tripadvisor.com/media/photo-o/0b/06/97/dc/appetizer.jpg
https://media-cdn.tripadvisor.com/media/photo-o/0b/06/97/ed/appetizer.jpg
https://media-cdn.tripadvisor.com/media/photo-o/0b/06/98/11/bread.jpg
https://media-cdn.tripadvisor.com/media/photo-o/0b/06/98/3b/tagliatelle.jpg
https://media-cdn.tripadvisor.com/media/photo-o/0b/06/98/52/appetizer.jpg
https://media-cdn.tripadvisor.com/media/photo-o/0b/06/98/65/lamb.jpg
https://media-cdn.tripadvisor.com/media/photo-o/0b/06/98/80/dessert.jpg","FRIENDS","2016-04-30","2016-04-26","2016-04-26","en","Il Piastrino","1769953","https://www.tripadvisor.com/ShowUserReviews-g1575031-d1769953-r367933052-Il_Piastrino-Pennabilli_Province_of_Rimini_Emilia_Romagna.html"
"287819145","984D4098BB46563BA3FC22E6C0FC4EB4","Johanna P","johannap540","https://www.tripadvisor.com/Profile/johannap540","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f1/06/default-avatar-2020-18.jpg","Roeselare","No","5","Value: 5
Service: 5
Food: 5","Best of the best !","This must be definitely the best restaurant in the whole region...
We came in by coincidence by what a tremendous ""food experience"" !
I would suggest to everybody that visits the area to try out their restaurant.
I guess it won't take long before Il Piastrino gets it's second M-star.
Perfect price/quality balance. Outstanding staff and ""magical"" cook(s).
We'll be back!
Erwin Vander Putten - Johanna Pardo (Belgium)","0","","FAMILY","2015-06-30","2015-07-11","2015-07-11","en","Il Piastrino","1769953","https://www.tripadvisor.com/ShowUserReviews-g1575031-d1769953-r287819145-Il_Piastrino-Pennabilli_Province_of_Rimini_Emilia_Romagna.html"
"133997138","54CEF5FB32A8E0E1541CEB0B347CC73E","ahjelle","ahjelle","https://www.tripadvisor.com/Profile/ahjelle","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/eb/43/default-avatar-2020-11.jpg","Henningsvaer","No","4","Value: 4
Service: 5
Food: 5
Atmosphere: 2","Heaven for three tired cyclist!","Great place, even greater waitor with a taste for eco - bio - wine. We drank to bottles of  his recommendation, and the wine we got was amazing, even fitting the food perfectly. 20Euro for each bottle - a warp!

Food goes with out saying. We ate well and enough, and this was probably on of the best meals we had this 2 week long trip to Italy.

Truffles, crepes with ricotta, parmasan, pigeon. Everything local. Well,  this menu for 55 euros, thats just to good to be true. If you find your self near Pennabilli, please take your time to visit Il Pianstrino.

The only negative I can say is that it was almost empty due to ""offseason"".

Ciao.","0","https://media-cdn.tripadvisor.com/media/photo-s/02/9e/f3/98/il-piastrino.jpg
https://media-cdn.tripadvisor.com/media/photo-s/02/9e/f3/cd/il-piastrino.jpg","FRIENDS","2012-06-30","2012-07-10","2012-07-10","en","Il Piastrino","1769953","https://www.tripadvisor.com/ShowUserReviews-g1575031-d1769953-r133997138-Il_Piastrino-Pennabilli_Province_of_Rimini_Emilia_Romagna.html"
"962107807","10FC14FF5851958E4B591506D580DFCC","Nicole C","nicolecN7198VL","https://www.tripadvisor.com/Profile/nicolecN7198VL","https://media-cdn.tripadvisor.com/media/photo-o/0a/58/6d/bf/nicole-c.jpg","Antwerp","No","5","","Have a nice evening with delicious food!","A lovely place with fine and stylish service. The food is original and very tasty! A culinary experience you will enjoy returning to...","0","","COUPLES","2024-07-31","2024-07-28","2024-07-28","en","Il Piastrino","1769953","https://www.tripadvisor.com/ShowUserReviews-g1575031-d1769953-r962107807-Il_Piastrino-Pennabilli_Province_of_Rimini_Emilia_Romagna.html"
